count,phase,cycle_id,heading_source_cycle_id,heading_yaw,heading_concentration,heading_fallback,acc_H_x,acc_H_y,acc_H_z,omega_H_x,omega_H_y,omega_H_z,alpha_H_x,alpha_H_y,alpha_H_z,quat_H_B_w,quat_H_B_x,quat_H_B_y,quat_H_B_z,left_foot_z,right_foot_z
1.604,0.0050000000000000044,2,1,-0.021708209632800717,0.9999925068643675,0,-0.6271491264796195,2.431285331949053,-2.2390235261197136,-0.501793619970022,0.026160784502151663,-0.01594271587835281,-7.581507411332042,-4.173063721914958,-11.316684996596427,0.9999317584077724,0.008110935972809935,0.007162324547425682,0.0044036748588672375,0.04605564863623507,0.03585012825678806
1.606,0.007500000000000007,2,1,-0.021708209632800717,0.9999925068643675,0,-0.6195572422125252,2.509137943806567,-2.574045995704041,-0.5230256936215385,0.01844077755613102,-0.041735791530513475,-10.616036825758258,-3.8600034730103197,-12.896537826080332,0.9999359149775531,0.007588322766476216,0.007182669223189475,0.004358045252860078,0.04505574661398901,0.03604610515948064
1.608,0.010000000000000009,2,1,-0.021708209632800717,0.9999925068643675,0,-0.5815291026125624,2.5489057831326187,-2.823732104358447,-0.5487576902164536,0.011134403529953388,-0.0631613730646459,-12.865998297457521,-3.653187013088816,-10.712790767066215,0.9999401222048365,0.007040100046820031,0.007195659057716657,0.004290860873139509,0.04403538999404244,0.03626224062669535
1.61,0.012500000000000011,2,1,-0.021708209632800717,0.9999925068643675,0,-0.5567897109337482,2.5210763989505365,-3.0065845719072346,-0.5779313010546271,0.004157156776338624,-0.0799349327073355,-14.586805419086735,-3.4886233768073813,-8.386779821344794,0.9999443341278282,0.006462794751827897,0.007201684014220365,0.004206741851999331,0.04300715675940929,0.03649563296074603
1.612,0.015000000000000013,2,1,-0.021708209632800717,0.9999925068643675,0,-0.5676154062606376,2.462856430110667,-3.1331031022050126,-0.6096521710407143,-0.0026601544211362262,-0.09008279441247562,-15.860434993043691,-3.4086555987374245,-5.073930852570061,0.9999484826967263,0.005853812967990438,0.007200965172153521,0.004112289732014549,0.041980678877267336,0.03674375370223777
1.614,0.017500000000000016,2,1,-0.021708209632800717,0.9999925068643675,0,-0.5612102563658439,2.436342778043203,-3.219757852273447,-0.6432691555992139,-0.009594759340647928,-0.09321037245399094,-16.80849227924976,-3.4673024597558513,-1.5637890207576624,0.9999524896332194,0.00521120792182632,0.007193435944993055,0.004014507146236583,0.04096314688506373,0.03700439256587765
1.616,0.020000000000000018,2,1,-0.021708209632800717,0.9999925068643675,0,-0.5446204826119412,2.411743586289886,-3.2706018785432516,-0.6783710908164001,-0.016657653806693883,-0.092162973906372,-17.550967608593123,-3.531447233022978,0.5236992738094706,0.9999562802914868,0.004533464542356355,0.007178995167109219,0.0039175544983420674,0.03995980902914559,0.037275531860726394
1.618,0.02250000000000002,2,1,-0.021708209632800717,0.9999925068643675,0,-0.685640522589791,1.6101673836295398,-1.9807885652859563,-0.7145057095641111,-0.023894821449962907,-0.08804920048196477,-18.06730937385545,-3.6185838216345134,2.0568867122036165,0.9999597766593143,0.003819527943151796,0.0071574834347471455,0.003824486975664061,0.03897425013494789,0.03755535861827386
1.62,0.025000000000000022,2,1,-0.021708209632800717,0.9999925068643675,0,-1.110342671506447,1.1880770240429446,-2.2290353202799302,-0.7448198976723422,-0.028283105145768317,-0.08064802570421417,-15.15709405411554,-2.194141847902703,3.7005873888752983,0.9999628513948972,0.0030752061755121908,0.007131736940429576,0.0037386181106691075,0.038096362471893144,0.03784469619882221
1.622,0.027500000000000024,2,1,-0.021708209632800717,0.9999925068643675,0,-0.9593975295451821,1.4613291935117299,-1.6528509100772855,-0.7680437379321586,-0.029785519897856286,-0.08353310708950125,-11.611920129908228,-0.7512073760439862,-1.442540692643539,0.999965439638281,0.0023076770311308936,0.007104494253604853,0.003649700965838858,0.03725159205162694,0.03818226113015592
1.624,0.030000000000000027,2,1,-0.021708209632800717,0.9999925068643675,0,-0.8452790370245524,1.3396164935760002,-1.0926536095772441,-0.7909698887104353,-0.03441279705540229,-0.10821631437468521,-11.463075389138336,-2.313638578773001,-12.341603642591979,0.9999675857922018,0.0015173808695369889,0.007072623160367203,0.003535947092901344,0.036438849159350375,0.03856262688753727
1.6260000000000001,0.03250000000000003,2,1,-0.021708209632800717,0.9999925068643675,0,-0.7281659603177123,1.1124883981384832,-0.5421774712808674,-0.8124496338517874,-0.04163436304520997,-0.1343045322391141,-10.739872570676072,-3.6107829949038406,-13.044108932214442,0.9999692487232336,0.000705764561341711,0.00703355824433202,0.003395962705835849,0.03565651219429705,0.03898130632541781
1.6280000000000001,0.03500000000000003,2,1,-0.021708209632800717,0.9999925068643675,0,-0.5713990212390908,0.8941996895243921,-0.1533919571884077,-0.8318571845318515,-0.05075983170860133,-0.15640202450149204,-9.703775340032054,-4.562734331695677,-11.048746131188974,0.9999703651254214,-0.00012513412984749845,0.006985418979980598,0.003233749225767457,0.03490314994879588,0.039434406291330465
1.6300000000000001,0.03750000000000003,2,1,-0.021708209632800717,0.9999925068643675,0,-1.007391993891446,-1.5811291969245833,4.464347599591209,-0.8491912162239416,-0.061311784191044126,-0.17406758535166664,-8.667015846045015,-5.275976241221399,-8.832780425087297,0.9999708730403248,-0.0009732766508856629,0.006926791358315905,0.0030537460617831805,0.03417693038547079,0.03991806836446932
1.6320000000000001,0.040000000000000036,2,1,-0.021708209632800717,0.9999925068643675,0,-0.8813795103364982,-2.280510160930754,5.455779307256401,-0.8473185214927965,-0.05611859039854217,-0.1781305499156546,0.936347365572529,2.5965968962509796,-2.0314822819939846,0.999970604761907,-0.0018195065055905877,0.006873416491435069,0.0028696957883040546,0.033551842157462756,0.04043565642203446
1.6340000000000001,0.04250000000000004,2,1,-0.021708209632800717,0.9999925068643675,0,-1.1705957239807028,-3.7113544152280658,8.374352427228333,-0.8385878145331613,-0.052267810286891064,-0.1639065255889593,4.365353479817635,1.925390055825551,7.112012163347655,0.9999695420048653,-0.0026570936299206245,0.006823875207450481,0.002699933920486289,0.033015050470150395,0.0409854820532655
1.6360000000000001,0.04500000000000004,2,1,-0.021708209632800717,0.9999925068643675,0,-0.9513041202060426,-4.060439898047118,8.988684232847762,-0.8136461386442587,-0.04144172077887774,-0.13897191886368104,12.47083794445128,5.413044754006661,12.467303362639125,0.9999676960522897,-0.0034698810242589366,0.006785072258874388,0.00255530272076979,0.03259200069230625,0.041568526810480705
1.6380000000000001,0.04750000000000004,2,1,-0.021708209632800717,0.9999925068643675,0,-0.6677063291407399,-4.006765438465587,9.100843532466909,-0.782811348449719,-0.03348954319639297,-0.10359539310441665,15.417395097269836,3.9760887912423866,17.688262879632195,0.9999651587549885,-0.004252052372310143,0.006754038201254365,0.0024462818132527722,0.03226956153106668,0.04218274909241371
1.6400000000000001,0.050000000000000044,2,1,-0.021708209632800717,0.9999925068643675,0,-1.9261650257209064,-4.59994616736867,2.7706934910314107,-0.7488267670994676,-0.02920173194223203,-0.06613528018452254,16.992290675125698,2.143905627080468,18.730056459947054,0.9999620500439326,-0.005000480152150643,0.00672705042568702,0.002374965842709059,0.032031357865122664,0.04282534003441883
1.6420000000000001,0.05250000000000005,2,1,-0.021708209632800717,0.9999925068643675,0,-1.5042207140143222,-3.829109997916682,3.0199231166410296,-0.7003924846154292,0.032492490064299565,-0.045227350005998354,24.217141242019213,30.847111003265795,10.453965089262093,0.9999581896713027,-0.005700462636380041,0.006761443962649494,0.0023251904357427947,0.03186179819067532,0.043575859403029715
1.6440000000000001,0.05500000000000005,2,1,-0.021708209632800717,0.9999925068643675,0,-1.1498724080564036,-3.545879425030734,3.190784683033355,-0.656345380525061,0.07939750903416472,-0.052478631383442276,22.02355204518415,23.452509484932573,-3.6256406887219605,0.9999538135391463,-0.006356241339655375,0.006842649797385777,0.002268728344390242,0.031749047551845704,0.04440747787781195
1.6460000000000001,0.05750000000000005,2,1,-0.021708209632800717,0.9999925068643675,0,-0.8626172529563736,-3.464768361277137,3.3397476238597648,-0.6144132835223004,0.11433857339642099,-0.06581394897504195,20.966048501380246,17.47053218112814,-6.667658795799835,0.9999490777571409,-0.006969918145871566,0.006958778542108763,0.0021994396752858256,0.03168302167111757,0.04529931789416859
1.6480000000000001,0.06000000000000005,2,1,-0.021708209632800717,0.9999925068643675,0,-0.6475929665394068,-3.5092974390898464,3.430278428453292,-0.5740130668966993,0.1394880466898232,-0.07577317885802808,20.2001083128006,12.574736646701098,-4.979614941493065,0.9999440956500683,-0.007543069498541275,0.00710003730328153,0.0021206478725744305,0.031655132009903594,0.046233265390826776
1.6500000000000001,0.06250000000000006,2,1,-0.021708209632800717,0.9999925068643675,0,-0.48851726409352636,-3.5580625902397776,3.4603991102261844,-0.534653169008731,0.15660158483357997,-0.07715656560207872,19.679948943984126,8.556769071878382,-0.6916933720253204,0.9999389563528986,-0.008076814148516489,0.007258336417809149,0.0020408805776357696,0.031658061069595164,0.0471943524618932
1.6520000000000001,0.06500000000000006,2,1,-0.021708209632800717,0.9999925068643675,0,-0.3390289580177871,-3.5318228997549195,3.445817674581889,-0.4970958359252158,0.16691087688741685,-0.07282084397090767,18.778666541757598,5.154646026918447,2.1678608155855232,0.9999337384203298,-0.008573010742181683,0.007426834475709934,0.0019658039648992056,0.031685596449079464,0.048172998342854656
1.6540000000000001,0.06750000000000006,2,1,-0.021708209632800717,0.9999925068643675,0,-0.24417425075589627,-3.4432266961942437,3.3199805645043323,-0.46083131559255364,0.17154037444949521,-0.06544096449665075,18.13226016633106,2.314748781039178,3.6899397371284586,0.9999285193192984,-0.00903298697355928,0.00759983013101893,0.0018984151892656746,0.03173247687158022,0.049158880297136415
1.6560000000000001,0.07000000000000006,2,1,-0.021708209632800717,0.9999925068643675,0,-0.16770829051852837,-3.3665637332930256,3.3127342958985295,-0.42413545267521907,0.17144792060988975,-0.05661922275977181,18.34793145866729,-0.046226919802736466,4.410870868439471,0.9999233863656856,-0.009456333497159233,0.007772586149001807,0.001840125084561706,0.031794252394958686,0.05014201920415658
1.6580000000000001,0.07250000000000006,2,1,-0.021708209632800717,0.9999925068643675,0,-0.08279067209957726,-3.315999811677812,3.307088759855379,-0.3895347405597352,0.1677646624531536,-0.04602621468767389,17.300356057741933,-1.8416290783680735,5.296504036048959,0.9999183925012125,-0.009845167517789874,0.007941497425522966,0.0017926608653585129,0.03186721057540101,0.051113185252673374
1.6600000000000001,0.07500000000000007,2,1,-0.021708209632800717,0.9999925068643675,0,-1.2177892822123948,-2.579939641531611,-0.07940070737330629,-0.3568233987018448,0.16143834788663636,-0.03222265464713376,16.355670928945187,-3.163157283258612,6.901780020270066,0.9999135779780152,-0.010201411206633865,0.008103888769827983,0.0017591962378333327,0.031948255070939,0.052064493882258485
1.6620000000000001,0.07750000000000007,2,1,-0.021708209632800717,0.9999925068643675,0,-0.9731847253244691,-2.143139090883552,0.25895296465288986,-0.33987510387839875,0.1685385925444847,-0.0253560505344314,8.474147411723033,3.5501223289241564,3.4333020563511796,0.9999087173164133,-0.010540759450149989,0.00827325832241419,0.0017328074301139547,0.03203521559720257,0.0530925465795718
1.6640000000000001,0.08000000000000007,2,1,-0.021708209632800717,0.9999925068643675,0,-0.7631620850649635,-2.029511162389457,0.5614621293848323,-0.32800468969662505,0.16737270472527924,-0.030693128837237627,5.935207090886853,-0.58294390960272,-2.668539151403113,0.9999038601393648,-0.010868196631496026,0.008441493268605903,0.0017011677673964135,0.0321260843193987,0.054171194099342894
1.666,0.0824999999999998,2,1,-0.021708209632800717,0.9999925068643675,0,-0.6475510562419873,-2.0317892554892785,0.824161219968742,-0.31937055003392406,0.16015365159321363,-0.033788791198755795,4.317069831350483,-3.609526566032811,-1.5478311807590843,0.9998990303470365,-0.011186983868991628,0.008602530111223052,0.0016664269130950004,0.03221914736416674,0.055279169252541324
1.668,0.0849999999999998,2,1,-0.021708209632800717,0.9999925068643675,0,-0.5221702117907414,-1.9790715365906422,1.0145101795267149,-0.3126874990194193,0.14840906692208022,-0.03004358740519269,3.3415255072524017,-5.872292335566702,1.8726018967815532,0.9998942453719588,-0.01149913745221746,0.00875177229038817,0.0016353567418907619,0.032312969075513356,0.05639904916173649
1.67,0.0874999999999998,2,1,-0.021708209632800717,0.9999925068643675,0,-0.43751042409687885,-1.9553802056375948,1.1828607621108986,-0.3078680080763583,0.13368168779283404,-0.022347959937539946,2.4097454715304925,-7.3636895646230816,3.8478137338263716,0.9998895151995246,-0.011806560342752348,0.008886194557351597,0.0016118539703126023,0.032406410411516165,0.057516399950815006
1.672,0.0899999999999998,2,1,-0.021708209632800717,0.9999925068643675,0,-0.3736326531252119,-1.9410479480367786,1.3155990018820294,-0.30449699967238497,0.11601823563957281,-0.010755308471818622,1.6855042019866566,-8.831726076630613,5.796325732860661,0.9998848533778163,-0.01211074105111237,0.0090028158249195,0.0015997637445423513,0.03249853867661922,0.058619322690741826
1.674,0.0924999999999998,2,1,-0.021708209632800717,0.9999925068643675,0,-0.29639261804217704,-1.9226313897893899,1.4215879405710545,-0.30222376491107744,0.09620198262091094,0.0044617808146939,1.1366173806537883,-9.908126509330936,7.608544643256261,0.999880269685614,-0.01241281499198689,0.009099437846420583,0.001602669110507051,0.032588618998685384,0.05969813804839531
1.676,0.0949999999999998,2,1,-0.021708209632800717,0.9999925068643675,0,-0.26309227178134065,-1.9007455705300842,1.4921825859622686,-0.3008208579698218,0.07541450976326966,0.022518439947460746,0.7014534706277996,-10.39373642882064,9.028329566383423,0.9998757649634148,-0.01271368195352329,0.009175050736420585,0.0016233835021465539,0.032676090345200005,0.060745066465223305
1.678,0.09749999999999981,2,1,-0.021708209632800717,0.9999925068643675,0,-0.24041744284451685,-1.8730186618168285,1.5365408426921334,-0.3000844179210354,0.05360463088419373,0.04259660493510316,0.368220024393199,-10.904939439537968,10.039082493821205,0.9998713413917726,-0.013014030894197628,0.00922860177019635,0.001663902842529584,0.03276053431282839,0.06175395345536659
1.68,0.09999999999999981,2,1,-0.021708209632800717,0.9999925068643675,0,-0.6711660798941205,-1.721675605796846,-0.32846477729254175,-0.2998647590548405,0.03120233204386281,0.06389260695821751,0.10982943309745014,-11.20114942016546,10.648001011557175,0.9998669971165902,-0.01331439316359838,0.009259477185948418,0.0017254257389311522,0.032841655828487776,0.06272007011550444
1.682,0.10249999999999981,2,1,-0.021708209632800717,0.9999925068643675,0,-0.4973840961672994,-1.204915293825296,-0.176408307641978,-0.28600843431918044,0.03941135855186034,0.06667842753304754,6.928162367830023,4.104513253998766,1.3929102874150125,0.9998626653783075,-0.013600915254858854,0.009298466920191432,0.0017899719972878788,0.03291945247287787,0.063719259370061
1.684,0.10499999999999982,2,1,-0.021708209632800717,0.9999925068643675,0,-0.38258738464086894,-0.9542990313573874,-0.015501030256896087,-0.2773272942634715,0.04086327057157499,0.050038521887217004,4.340570027854468,0.7259560098573237,-8.319952822915266,0.9998583836435281,-0.013878600763485153,0.009339107234166586,0.0018379811392303191,0.03299393064527844,0.06473258382109745
1.686,0.10749999999999982,2,1,-0.021708209632800717,0.9999925068643675,0,-0.29203283200925134,-0.9051320305577247,0.1494315875292962,-0.27193437376393836,0.037573353289806745,0.027031937632615716,2.69646024976656,-1.64495864088412,-11.503292127300643,0.9998541712054877,-0.014150684234251708,0.009376764961040463,0.0018629915607190162,0.03306505478664276,0.06574474995511546
1.688,0.10999999999999982,2,1,-0.021708209632800717,0.9999925068643675,0,-0.20443722083893714,-0.8872518921836604,0.28579547702136665,-0.26814259010889024,0.030887060367020283,0.00657802460378132,1.8958918275240744,-3.3431464613932316,-10.226956514417198,0.9998500387443251,-0.014418795257678972,0.009408020008526419,0.0018674918495115423,0.03313279071845092,0.06674329955484543
1.69,0.11249999999999982,2,1,-0.021708209632800717,0.9999925068643675,0,-0.16816684709999377,-0.8746286617832381,0.3888620492132375,-0.26581997484612796,0.022076714867959753,-0.010062013428922467,1.1613076313811637,-4.405172749530266,-8.320019016351893,0.9998459816668633,-0.014684441642412996,0.009430703500327086,0.0018552492463034754,0.03319714131139088,0.06771801585163835
1.692,0.11499999999999982,2,1,-0.021708209632800717,0.9999925068643675,0,-0.1078456737342497,-0.9017910156455827,0.47367178488888584,-0.2645982180951527,0.01127680216867168,-0.023217088953086423,0.6108783754876296,-5.399956349644038,-6.5775377620819775,0.9998419978230166,-0.014948760025382554,0.009442782305374937,0.001829706346835419,0.03325813347241607,0.06866061697970505
1.694,0.11749999999999983,2,1,-0.021708209632800717,0.9999925068643675,0,-0.06059274039867722,-0.926558013111772,0.536923500809598,-0.26417427556223994,-0.0008624520388854848,-0.03148328095533783,0.21197126645636016,-6.069627103778583,-4.133096001125705,0.9998380793409691,-0.015212596376338514,0.00944284902020498,0.0017957209232823967,0.03331581935035332,0.06956449657373463
1.696,0.11999999999999983,2,1,-0.021708209632800717,0.9999925068643675,0,-0.02925620181982871,-0.9429795856816324,0.5798473281559762,-0.26435891112066323,-0.013977139385455199,-0.0355604928424454,-0.09231777921162679,-6.557343673284857,-2.0386059435537827,0.9998342181508033,-0.01547660022017999,0.009429867625476802,0.0017574575279820284,0.033370276409496746,0.0704245049744065
1.698,0.12249999999999983,2,1,-0.021708209632800717,0.9999925068643675,0,-0.010878327688422063,-0.9539956517906002,0.6048132273389886,-0.2650059303779257,-0.027786832818357813,-0.03640668733337139,-0.3235096286312571,-6.904846716451307,-0.4230972454629979,0.9998304068250499,-0.01574126525899312,0.009403094808263839,0.0017181280884040015,0.03342160294084476,0.07123676609171951
1.7,0.12499999999999983,2,1,-0.021708209632800717,0.9999925068643675,0,0.0810226917637243,-1.0690221630704664,0.1329383865524445,-0.26599065144022493,-0.042059321658047266,-0.034793581021688495,-0.49236053114960715,-7.136244419844728,0.8065531558414489,0.9998266384085387,-0.016006952671482156,0.009362029628269137,0.001680177399471485,0.03346991331568563,0.07199851634117842
1.702,0.12749999999999984,2,1,-0.021708209632800717,0.9999925068643675,0,0.12060614528438632,-1.094177308544532,0.24528103275246949,-0.26731589463261796,-0.04357438116452283,-0.02564599722103403,-0.6626215961965236,-0.7575297532377805,4.573791900327231,0.999822773682755,-0.01627405270038299,0.009319309195392735,0.0016513358678248967,0.03351530895243829,0.0727384996732114
1.704,0.12999999999999984,2,1,-0.021708209632800717,0.9999925068643675,0,0.1507519419616377,-1.1088624178858146,0.33099319693574003,-0.26926835856496556,-0.046439901155397895,-0.013821331164434635,-0.9762319661737722,-1.4327599954375279,5.912333028299698,0.99981880990057,-0.0165432190133031,0.009273537318023337,0.0016342519074194516,0.0335578750287335,0.07345077886587431
1.706,0.13249999999999984,2,1,-0.021708209632800717,0.9999925068643675,0,0.17297207401617024,-1.1176015055630875,0.3944136415702353,-0.2717044407802945,-0.0504066492588365,-0.0003169294080603952,-1.21804110766448,-1.9833740517193041,6.75220087818712,0.9998147449070888,-0.016814951804754643,0.009223582062559741,0.001630581525730487,0.03359771648422878,0.07413067560998758
1.708,0.13499999999999984,2,1,-0.021708209632800717,0.9999925068643675,0,0.18858252654793323,-1.122836033319729,0.4388900117521981,-0.274494183978397,-0.05525364672376828,0.014171620176892118,-1.3948715990512583,-2.423498732465893,7.244274792476257,0.9998105765917545,-0.01708961439273848,0.00916854315372109,0.0016412896177259908,0.03363495196795231,0.07477460833359441
1.71,0.13749999999999984,2,1,-0.021708209632800717,0.9999925068643675,0,0.1983825980638187,-1.1189976729388202,0.4670162252654819,-0.27752387568857706,-0.06078907065683442,0.029135739433527832,-1.5148458550900352,-2.7677119665330707,7.482059628317857,0.9998063026027173,-0.017367451322690127,0.00910772016761667,0.0016668364605475227,0.03366970919195135,0.0753799501316036
1.712,0.13999999999999985,2,1,-0.021708209632800717,0.9999925068643675,0,0.20387258527326155,-1.1183273331116923,0.4815251257374946,-0.2806998281561859,-0.06686125145714454,0.04382906867180054,-1.5879762338044126,-3.036090400155063,7.3466646191363525,0.9998019208911947,-0.017648606393812095,0.00904057703147218,0.001706939240800818,0.03370212118481355,0.07594490392456718
1.714,0.14249999999999985,2,1,-0.021708209632800717,0.9999925068643675,0,0.20560214340759714,-1.1264096763775675,0.4864151347647674,-0.2839308289295267,-0.07332355494668506,0.05813904510735546,-1.6155003866703948,-3.2311517447702514,7.15498821777746,0.9997974288764677,-0.01793313097820323,0.008966726252335997,0.001761205734410701,0.03373232331929693,0.07646839152545526
1.716,0.14499999999999985,2,1,-0.021708209632800717,0.9999925068643675,0,0.20481637924836324,-1.132003173430247,0.47983306288869443,-0.28707296738573546,-0.0800460971330046,0.07190714173108988,-1.5710692281044005,-3.3612710931597714,6.884048311867209,0.9997928248718826,-0.018220930913046288,0.00888591279159503,0.0018290886319226954,0.03376044877317929,0.07694994756042545
1.718,0.14749999999999985,2,1,-0.021708209632800717,0.9999925068643675,0,0.19818605714535245,-1.1317424549163604,0.46377240028541067,-0.29008707409233414,-0.08694389584474352,0.0849245612996883,-1.5070533532993515,-3.4488993558694565,6.50870978429921,0.9997881069902577,-0.018511870977335636,0.008797970752772114,0.0019098336024664308,0.03378663146813317,0.07738962104896957
1.72,0.14999999999999986,2,1,-0.021708209632800717,0.9999925068643675,0,-0.07281524673985049,-1.3744208739995607,0.08699199315390338,-0.29296456226218426,-0.09398214225790763,0.0969899809002008,-1.4387440849250361,-3.519123206582058,6.032709800256254,0.9997832732443209,-0.018805805704670327,0.008702773348964521,0.0020024856319747226,0.033811004233234035,0.07778790601943099
1.722,0.15249999999999986,2,1,-0.021708209632800717,0.9999925068643675,0,0.01927451718258396,-1.0341784541213999,0.06821371443032476,-0.28522949853698476,-0.0882468911925326,0.09707595218994425,3.8675318625997304,2.867625532687512,0.04298564487172085,0.9997784338545156,-0.019091988486403363,0.008613273392481179,0.0020953988912529287,0.033833543870701706,0.07818261036564361
1.724,0.15499999999999986,2,1,-0.021708209632800717,0.9999925068643675,0,0.08692862186514401,-0.9311967895409027,0.08244574631777546,-0.2799374475052773,-0.0850944624211854,0.08310810334575074,2.6460255158537307,1.5762143856736053,-6.983924422096756,0.9997736021938243,-0.019372749645382666,0.008527173113826034,0.0021744530919299747,0.03385449195139688,0.07856776372668461
1.726,0.15749999999999986,2,1,-0.021708209632800717,0.9999925068643675,0,0.12158437970363148,-0.8987180711795222,0.0970922982106952,-0.2760920487763083,-0.08388719270743887,0.06690298310359694,1.9226993644845163,0.6036348568732585,-8.1025601210769,0.9997687798926713,-0.019649523170691675,0.00844258271716607,0.0022373618723069712,0.03387402128782096,0.07893865959742952
1.728,0.15999999999999986,2,1,-0.021708209632800717,0.9999925068643675,0,0.13886809588030724,-0.8956527816663155,0.10835498465868199,-0.27314124051960575,-0.08418153876917704,0.05170107146931489,1.4754041283512849,-0.14717303086908426,-7.600955817141024,0.999763966033754,-0.019923217241210423,0.008357989795476264,0.0022850912010624063,0.03389226531175573,0.07929158304408135
1.73,0.16249999999999987,2,1,-0.021708209632800717,0.9999925068643675,0,0.1489832266548889,-0.9046462700725255,0.11288613966673999,-0.27078798267482307,-0.08570305685322133,0.038730443282754774,1.1766289223913133,-0.7607590420221422,-6.485314093280056,0.999759158148936,-0.02019445229974331,0.008272129483880309,0.0023198421166129067,0.033909333014343,0.07962364154715315
1.732,0.16499999999999987,2,1,-0.021708209632800717,0.9999925068643675,0,0.15608992874201802,-0.9176067367813583,0.11007965148223775,-0.26884652727571057,-0.08821646135265214,0.02830993153008975,0.9707276995562479,-1.256702249715408,-5.210255876332512,0.9997543529160936,-0.020463664720163796,0.008183963503549408,0.0023441401230231574,0.03392531604471738,0.07993264302847415
1.734,0.16749999999999987,2,1,-0.021708209632800717,0.9999925068643675,0,0.16197414397174936,-0.931127569190495,0.10021614360036146,-0.26719502399278916,-0.09153213652751285,0.020351284035168934,0.8257516414607231,-1.6578375874303586,-3.9793237474604077,0.9997495467421795,-0.020731167424570277,0.008092643012615702,0.002360426887529734,0.03394029456488818,0.08021700109852468
1.736,0.16999999999999987,2,1,-0.021708209632800717,0.9999925068643675,0,0.17020832230081995,-0.9473417933751048,0.08526968489165299,-0.26574850650100007,-0.09549652131878103,0.014604162358557025,0.7232587458945292,-1.9821923956340883,-2.8735608383059548,0.9997447361296081,-0.020997185556688152,0.007997476224275525,0.00237089727329416,0.033954340741450026,0.0804756559009869
1.738,0.17249999999999988,2,1,-0.021708209632800717,0.9999925068643675,0,0.17953528870534127,-0.9627797259332591,0.06491329946017643,-0.2644504960436812,-0.09999307378986898,0.010956317118252684,0.6490052286594638,-2.248276235543971,-1.8239226201521703,0.9997399173748903,-0.02126188619303669,0.007897888797728807,0.0023776364946398476,0.03396752083821912,0.08070800604752396
1.74,0.17499999999999988,2,1,-0.021708209632800717,0.9999925068643675,0,0.21954300346043795,-1.1422676286605886,0.22852162454603153,-0.26325877608189946,-0.10492107164470928,0.009126530167989557,0.5958599808908559,-2.4639989274201435,-0.9148934751315634,0.9997350870045191,-0.021525391336295916,0.007793411830733488,0.002382450822727879,0.03397989696284139,0.08091384720944121
1.742,0.17749999999999988,2,1,-0.021708209632800717,0.9999925068643675,0,0.24577566348426713,-1.1879557923878517,0.21676066069294286,-0.2585867318986849,-0.10414001587686389,0.01217185855395613,2.3360220916072665,0.39052788392268784,1.5226641929832865,0.9997302646909132,-0.02178424729537336,0.007689642204957987,0.0023903626441246543,0.03399164858852534,0.08110168981558584
1.744,0.17999999999999988,2,1,-0.021708209632800717,0.9999925068643675,0,0.265548115242948,-1.206522387453589,0.19621821467800515,-0.2541291227093486,-0.10389279760923267,0.017729267896002595,2.228804594668137,0.12360913381561159,2.7787046710232324,0.9997254475027483,-0.022038688286606965,0.0075859899790599455,0.002403869811998368,0.03400277099970426,0.08127069705924411
1.746,0.18249999999999988,2,1,-0.021708209632800717,0.9999925068643675,0,0.28344256997294304,-1.2154319403659213,0.17110512084280494,-0.2499412234174111,-0.10418239375256605,0.02433342228495816,2.0939496459687876,-0.14479807166669334,3.3020771944777834,0.9997206341178314,-0.022288992419712408,0.007481894022653535,0.002424004494409075,0.03401327195696935,0.08142032233213228
1.748,0.1849999999999999,2,1,-0.021708209632800717,0.9999925068643675,0,0.29915062035557005,-1.2153413686384253,0.14098173801430924,-0.2459907124396999,-0.10496389130175827,0.03140477750902342,1.9752554888555958,-0.39074877459610935,3.5356776120326305,0.9997158242717538,-0.022535400906603307,0.00737685059725836,0.0024512204903792403,0.03402316558181043,0.0815503009987449
1.75,0.1874999999999999,2,1,-0.021708209632800717,0.9999925068643675,0,0.31046176942287107,-1.2122865145843937,0.10891799049445261,-0.24226891320002072,-0.10620600903191832,0.038398297540961863,1.8608996198395833,-0.6210588650800286,3.4967600159692203,0.9997110183351244,-0.022778142193431144,0.00727039949325187,0.0024854272818001966,0.03403247150243165,0.08166061513334949
1.752,0.1899999999999999,2,1,-0.021708209632800717,0.9999925068643675,0,0.31864599448252806,-1.2171819233350014,0.0735692799683818,-0.238948094734588,-0.10784986622408542,0.04529685128936998,1.6604092327163584,-0.8219285960835412,3.4492768742040574,0.9997062117353928,-0.02301761667171277,0.007162140153703468,0.0025265171368728735,0.03404120807749979,0.08175150426737623
1.754,0.1924999999999999,2,1,-0.021708209632800717,0.9999925068643675,0,0.3248686207156713,-1.2209496047560393,0.03363400274904649,-0.236046314326487,-0.10985558024041298,0.052099524279417456,1.4508902040505083,-1.0028570081637846,3.4013364950237386,0.9997013984725294,-0.023254242738663163,0.007051712102984102,0.0025743820884180407,0.03404939694543693,0.08182340121127446
1.756,0.1949999999999999,2,1,-0.021708209632800717,0.9999925068643675,0,0.32510886078853574,-1.2150675526906212,-0.043460646043845585,-0.23328696911608948,-0.11219582094870931,0.05880779353481177,1.379672605198757,-1.1701203541481653,3.354134627697156,0.9996965781323764,-0.023488162312266414,0.006938781664166214,0.002628918147667597,0.034057067916995254,0.08187686131392316
