count,phase,quat_w,quat_x,quat_y,quat_z,yaw,yaw_unwrapped,yaw_ref,H_R_W_00,H_R_W_01,H_R_W_02,H_R_W_10,H_R_W_11,H_R_W_12,H_R_W_20,H_R_W_21,H_R_W_22,H_R_IMU_00,H_R_IMU_01,H_R_IMU_02,H_R_IMU_10,H_R_IMU_11,H_R_IMU_12,H_R_IMU_20,H_R_IMU_21,H_R_IMU_22,lin_acc_H_x,lin_acc_H_y,lin_acc_H_z,ang_vel_H_x,ang_vel_H_y,ang_vel_H_z
18.906,0.6324999999999972,0.9919403912359781,0.026115944623063568,0.011036800112231087,-0.12349253707954679,-0.2470207687494665,-0.2470207687494665,-0.24425245903534523,0.9703183746799218,-0.2418310396920028,0.0,0.2418310396920028,0.9703183746799218,0.0,0.0,0.0,1.0,0.9995943427651254,0.004156881117677952,0.028175703209160262,-0.0027671937980929817,0.9987859548124681,-0.04918291479599562,-0.028345944162101695,0.0490849957595991,0.9983922929594554,-0.19509881635480014,0.9914619727887571,0.17863693433296213,0.1589321146479571,-0.06300615881150828,-0.016810999439395232
18.908,0.6350000000000002,0.9919348093191761,0.02626543021160247,0.010950430857600422,-0.12351335677068608,-0.2470622842798902,-0.2470622842798902,-0.2442745405915233,0.9703130344376724,-0.24185246577274436,0.0,0.24185246577274436,0.9703130344376724,0.0,0.0,0.0,1.0,0.9995980642734659,0.004178640419481072,0.028040129546504297,-0.0027866304133656594,0.9987702275902525,-0.04950017343661177,-0.028212489994315807,0.04940214007064896,0.9983804304796647,-0.176916589449774,0.991304497664989,0.16295797939722156,0.15848828443722607,-0.06718841926713046,-0.025246519686641662
18.91,0.6374999999999988,0.9919282036770406,0.026414328152261142,0.010859511030070997,-0.12354267699257826,-0.24712119460787985,-0.24712119460787985,-0.2442962379530629,0.9703077866488838,-0.2418735189485284,0.0,0.2418735189485284,0.9703077866488838,0.0,0.0,0.0,1.0,0.9996019627599673,0.00421762863570227,0.027894939596857682,-0.002823839728642197,0.9987543400906032,-0.04981760812575082,-0.028070304159520183,0.049719008023845726,0.9983687085769049,-0.163696016951577,0.9855159936096128,0.12041307562838988,0.15833177326971998,-0.0715607200715653,-0.03391805850051354
18.912,0.6399999999999975,0.9919205500045507,0.026562988368353878,0.010763886978842965,-0.12358061686494129,-0.24719774136114409,-0.24719774136114409,-0.24431754813556014,0.9703026320597342,-0.24189419632961853,0.0,0.24189419632961853,0.9703026320597342,0.0,0.0,0.0,1.0,0.99960603751297,0.0042740911672224935,0.027739897482024153,-0.002879066498613164,0.9987382527853665,-0.05013594917152493,-0.027919182361156324,0.05003633247878425,0.9983570927720988,-0.14814549284011205,0.9692256723426262,0.050296587691828876,0.15854017738118387,-0.07603883291357333,-0.04271931385943673
18.914,0.6425000000000005,0.9919118523254433,0.02671185680460522,0.010663474156724605,-0.12362703685386753,-0.24729163971638432,-0.24729163971638432,-0.24433846982061674,0.970297571013183,-0.24191449664275402,0.0,0.24191449664275402,0.970297571013183,0.0,0.0,0.0,1.0,0.9996102838931168,0.004347757673541314,0.027574940404916835,-0.0029520275796509066,0.9987219173668516,-0.05045609283573961,-0.027759068217278707,0.050355027299088584,0.9983455340499182,-0.1297537624232447,0.9648654324779755,0.020214357736342947,0.1592041969105349,-0.08054914246671482,-0.05138940149610074
18.916,0.6449999999999991,0.9919021265154399,0.026861055709197917,0.010558243064737655,-0.12368176342420997,-0.24740254310761434,-0.24740254310761434,-0.24435900347274844,0.97029260342051,-0.2419344203445407,0.0,0.2419344203445407,0.97029260342051,0.0,0.0,0.0,1.0,0.9996146955426573,0.004438277088401971,0.027400039263605402,-0.0030423763394635817,0.9987053170801877,-0.05077827864324322,-0.02758993297145942,0.05067535231498982,0.9983340143791466,-0.11435627325184032,0.9612964999506716,-0.014827895790377355,0.15999626728766497,-0.08507695871459967,-0.05988814904093798
18.918,0.6474999999999977,0.9918913946335255,0.027010687065655823,0.0104482144279137,-0.12374457099796317,-0.24752999860434557,-0.24752999860434557,-0.2443791510191342,0.9702877288386218,-0.24195396931067115,0.0,0.24195396931067115,0.9702877288386218,0.0,0.0,0.0,1.0,0.9996192628670975,0.004545193661659869,0.027215262622635624,-0.0031496583636443087,0.9986884371640172,-0.05110269197493663,-0.0274118397272665,0.050997516502972316,0.998322515199019,-0.10228023871507608,0.9566859136876038,-0.054154797585111325,0.1608909327559999,-0.08957629906703907,-0.06816159397899492
18.92,0.6500000000000008,0.9918796937650384,0.027160841892829465,0.01033343940969199,-0.12381511133223179,-0.24767330512039257,-0.24767330512039257,-0.24439891637471034,0.9702829463428548,-0.24197314734537956,0.0,0.24197314734537956,0.9702829463428548,0.0,0.0,0.0,1.0,0.9996239748191063,0.004667803604775395,0.027020743445697527,-0.0032731691909640703,0.9986712644271891,-0.05142948542273162,-0.027224902760125392,0.051321703176208856,0.9983110173952779,-0.26907161612085584,1.225019630104904,-0.06222181418574557,0.1618752829028489,-0.09402156299075132,-0.0760852458135571
18.922,0.6524999999999994,0.9918682212112481,0.027298544485033452,0.010222819803983428,-0.12388589578918636,-0.24781731430256554,-0.24781731430256554,-0.24441830264398753,0.9702782552039333,-0.24199195746638116,0.0,0.24199195746638116,0.9702782552039333,0.0,0.0,0.0,1.0,0.9996284915492983,0.00479094748889497,0.026831431289305006,-0.0033977619821315697,0.9986552972315311,-0.05173057630565482,-0.027043189464018957,0.05162019114223665,0.9983005668485079,-0.2077934166817189,1.0289851481895373,-0.12590774272635663,0.14901659664504685,-0.09137885207982109,-0.0760573425583579
18.924,0.654999999999998,0.9918578353261028,0.02742591842713099,0.010114275531808572,-0.12394980811244949,-0.24794771225478687,-0.24794771225478687,-0.24443731013297182,0.9702736553691944,-0.24201039997591356,0.0,0.24201039997591356,0.9702736553691944,0.0,0.0,0.0,1.0,0.999632972751612,0.004900274365380097,0.026644081874195577,-0.003509128122833882,0.9986403733955813,-0.052010485905741706,-0.02686272152244398,0.05189789914320059,0.9982910408577901,-0.1630255712457313,0.9015340890437123,-0.1602271623462137,0.1386091476907889,-0.0907349973780155,-0.06894415408781983
18.926000000000002,0.6575000000000011,0.99184904576173,0.027544592881902908,0.010006331003147302,-0.12400257724890874,-0.2480559088797835,-0.2480559088797835,-0.24445593575026783,0.9702691476078026,-0.24202847187971147,0.0,0.24202847187971147,0.9702691476078026,0.0,0.0,0.0,1.0,0.9996375280816768,0.004987176557239376,0.026456389034444507,-0.0035986837864447063,0.9986263642281648,-0.0522726902257978,-0.026680740727351136,0.05215853466522961,0.9982823374856513,-0.12925220160231365,0.8534309504711732,-0.18998543117340994,0.1300513459597734,-0.09147455970193967,-0.05758939268242359
18.928,0.6599999999999997,0.9918418693503231,0.0276555785428533,0.00989788621586751,-0.12404397215332473,-0.24814145810031257,-0.24814145810031257,-0.24447417461032206,0.9702647331229921,-0.24204616844265253,0.0,0.24204616844265253,0.9702647331229921,0.0,0.0,0.0,1.0,0.9996422160244207,0.005051180165605962,0.026266433346003985,-0.003665987829323064,0.9986131718735236,-0.05251945824107183,-0.0264952915632332,0.052404375195540885,0.9982744016478357,-0.10308215792905301,0.8406699377113059,-0.2202140220394746,0.12262999297677402,-0.09319279880516727,-0.046044706487034126
18.93,0.6624999999999983,0.9918361117698339,0.02775975094762067,0.00978807985631721,-0.12407544926112728,-0.2482073092045356,-0.2482073092045356,-0.24449202152560062,0.97026041319101,-0.24206348463659408,0.0,0.24206348463659408,0.97026041319101,0.0,0.0,0.0,1.0,0.9996470656666316,0.005095216979380202,0.026072645972855562,-0.003713993514903313,0.9986006963083391,-0.05275277798061083,-0.026304949273170657,0.05263732607602137,0.9982671794401049,-0.08246954614871962,0.842666460072994,-0.25086638250576065,0.11616022151816832,-0.09562393952439392,-0.036002080205277474
18.932000000000002,0.6650000000000014,0.9918315108353734,0.027857845855760722,0.009676246054681745,-0.12409901208545904,-0.24825751000747487,-0.24825751000747487,-0.24450947176873278,0.9702561889766224,-0.2420804158798494,0.0,0.2420804158798494,0.9702561889766224,0.0,0.0,0.0,1.0,0.9996520889809979,0.005123324189719836,0.025873781037457723,-0.0037467517994838884,0.9985888456118458,-0.052974326522895625,-0.02610867378631744,0.05285895353531255,0.9982606213731319,-0.06549062799027422,0.8478063666557096,-0.2836533287714502,0.11047313984439659,-0.0985756052866186,-0.02800573110259425
18.934,0.6675,0.9918278080729646,0.027950509847700193,0.0095618622774002,-0.12411663434939117,-0.24829604491237223,-0.24829604491237223,-0.24452652112668022,0.9702520615199428,-0.24209695808973114,0.0,0.24209695808973114,0.9702520615199428,0.0,0.0,0.0,1.0,0.9996572890801219,0.005139481701829041,0.02566885499624348,-0.0037682497768206924,0.9985775361532921,-0.0531855674374175,-0.025905688228670936,0.053070613505565946,0.9982546795780833,-0.051080863403513393,0.8523601046350183,-0.31901246898493696,0.10546392823679637,-0.10191645940757071,-0.022020757400740838
18.936,0.6699999999999986,0.9918247714909848,0.028038323898067433,0.009444519517076255,-0.12413007734201503,-0.24832646731217756,-0.24832646731217756,-0.24454316617356414,0.9702480316703174,-0.24211310794724622,0.0,0.24211310794724622,0.9702480316703174,0.0,0.0,0.0,1.0,0.9996626639901912,0.005147243443924893,0.025457103310533847,-0.003782042939510788,0.9985666922959395,-0.05338779999541514,-0.025695415451747763,0.05327351051015621,0.9982493068881573,-0.04068081884943317,0.8530505292709664,-0.3571787101990349,0.10105706617011607,-0.10554691141421152,-0.017829320108915615
18.938,0.6724999999999972,0.9918222152842942,0.028121815110932,0.009323898431241309,-0.12414073344984858,-0.24835158487103104,-0.24835158487103104,-0.24455940457560774,0.9702441000124103,-0.2421288631929449,0.0,0.2421288631929449,0.9702441000124103,0.0,0.0,0.0,1.0,0.9996682097588724,0.005149421166541046,0.02523794482798792,-0.0037909402590641794,0.99855624693576,-0.053582184329510715,-0.025477424701943276,0.053468730742547425,0.9982444568658209,-0.0331681014878448,0.8452124678241506,-0.3977790796662344,0.09719346289646631,-0.10939397645672175,-0.01505671096806582
18.94,0.6750000000000003,0.9918200278592951,0.02820145993132181,0.009199751104996986,-0.12414940424559284,-0.24837301293932895,-0.24837301293932895,-0.24457523582400825,0.970240266688647,-0.24214422333795851,0.0,0.24214422333795851,0.970240266688647,0.0,0.0,0.0,1.0,0.9996739237253831,0.005147635893032271,0.025010958962222097,-0.0037965570030455975,0.9985461433880667,-0.05376974688187779,-0.025251383693172494,0.05365725831172654,0.9982400844746964,0.07697825441223763,0.8809843863047411,-0.18246261512538453,0.09382207907137322,-0.11340853288000118,-0.013105180664508925
18.942,0.6774999999999989,0.991817971452233,0.028278621385346973,0.009078562805204757,-0.12415720186245241,-0.24839264759667534,-0.24839264759667534,-0.2445906616886987,0.9702365312891845,-0.2421591901042191,0.0,0.2421591901042191,0.9702365312891845,0.0,0.0,0.0,1.0,0.9996794613629654,0.005144520150365706,0.024789280777669315,-0.00380078553818769,0.9985363147914569,-0.053951664218903954,-0.025030552497784526,0.05384015188610762,0.9982357985398723,0.08841061202958547,0.8744062480345618,-0.20514057550335707,0.09101441327399537,-0.11079300566001216,-0.012116606421773332
18.944,0.6799999999999975,0.9918159779958602,0.028353640427987752,0.008959749623530232,-0.1241646477596565,-0.2484115560234031,-0.2484115560234031,-0.24460568853987041,0.9702328922895324,-0.24217376967683507,0.0,0.24217376967683507,0.9702328922895324,0.0,0.0,0.0,1.0,0.9996848480702769,0.0051411031530273765,0.024571804921032663,-0.00380468642689033,0.9985267152581362,-0.05412876570724799,-0.024813885223809465,0.05401821890961457,0.998231587922328,0.09530441719541863,0.8822375389902889,-0.23286144506167084,0.08860867998716818,-0.10870178885249653,-0.011673350920553398
18.946,0.6825000000000006,0.9918139373768039,0.028426923562242197,0.008842768818913993,-0.1241725778162113,-0.2484314363703529,-0.2484314363703529,-0.24462032692077798,0.9702293471536942,-0.24218797228953418,0.0,0.24218797228953418,0.9702293471536942,0.0,0.0,0.0,1.0,0.9996901030280582,0.005139047363164367,0.024357506028930706,-0.003809946844242379,0.9985172888997811,-0.054302008004078375,-0.02460045147541585,0.05419237917299902,0.9982274309128034,0.09611591494698149,0.8920239900222117,-0.2633839587337903,0.0866611922158636,-0.10707754137083905,-0.012091909270251978
18.948,0.6849999999999992,0.991811731223144,0.02849887141511879,0.008727140212895473,-0.12418188740681727,-0.24845410462810422,-0.24845410462810422,-0.24463458775896704,0.9702258932515517,-0.24220180854863269,0.0,0.24220180854863269,0.9702258932515517,0.0,0.0,0.0,1.0,0.9996952410094027,0.005140137141776774,0.02414547769906409,-0.003818371405419435,0.9985079800349548,-0.05447232183710173,-0.02438944736894523,0.054363524505666866,0.998223302703538,0.09869823220492588,0.8998584945716822,-0.29517276409930204,0.0851580682529316,-0.10585711879264012,-0.013430469023636284
18.95,0.6874999999999978,0.9918092578071178,0.028569862016908046,0.008612448257066807,-0.12419333656621362,-0.24848110215882732,-0.24848110215882732,-0.24464848083249874,0.9702225282303809,-0.24221528794493494,0.0,0.24221528794493494,0.9702225282303809,0.0,0.0,0.0,1.0,0.9997002742506307,0.005145887313311309,0.023934943220581387,-0.003831491351289046,0.9984987367981037,-0.05464057363000512,-0.024180184805719547,0.054532489915184654,0.9982191774387084,0.10278583312638934,0.9076939041133574,-0.32787103438294807,0.08407096283517435,-0.10498267129849125,-0.015550668037328757
18.952,0.6900000000000008,0.9918064316165663,0.028640244287812422,0.008498336152944043,-0.1242075557032658,-0.24851370754863053,-0.24851370754863053,-0.24466201275741845,0.9702192505024599,-0.2422284169011656,0.0,0.2422284169011656,0.9702192505024599,0.0,0.0,0.0,1.0,0.9997052128021993,0.005157556221715487,0.02372524204153309,-0.0038505784027362266,0.9984895117301301,-0.054807554323202265,-0.023972078384526172,0.05470004185324019,0.998215029379532,0.10797518754829677,0.9157532549282492,-0.3612685115288734,0.0833656576763983,-0.10440284192372387,-0.01831997061810019
18.954,0.6924999999999994,0.9918031801482492,0.028710336619020362,0.008384499668168557,-0.12422507228557755,-0.2485529906264725,-0.2485529906264725,-0.2446751871651749,0.9702160592023276,-0.2422411989441633,0.0,0.2422411989441633,0.9702160592023276,0.0,0.0,0.0,1.0,0.9997100646545829,0.005176199015560656,0.02351581578599784,-0.0038766985808013077,0.9984802616292442,-0.05497397879824474,-0.023764634153365157,0.05486687616902895,0.998210833473074,0.11372568776788006,0.9230394927765224,-0.395303441432425,0.08300690753717484,-0.10407187520479405,-0.02163286811611307
18.956,0.6949999999999981,0.9917994387047546,0.028780429288364724,0.00827068097509402,-0.12424635250629958,-0.2485998965980798,-0.2485998965980798,-0.24468800467365245,0.9702129541940089,-0.24225363467682812,0.0,0.24225363467682812,0.9702129541940089,0.0,0.0,0.0,1.0,0.9997148356817165,0.0052027514569346345,0.023306194351628146,-0.003910796341293488,0.9984709468378898,-0.055140493220725575,-0.023557440222898254,0.05503362333996665,0.9982065654523713,0.11985052453055256,0.9310856745538749,-0.4296342701713485,0.0829620786931989,-0.10394871045650607,-0.025426020217796712
18.958000000000002,0.6975000000000011,0.9917951510724734,0.028850782029174633,0.008156663211789044,-0.12427179700432628,-0.2486552376723098,-0.2486552376723098,-0.24470046442081084,0.9702099356996622,-0.2422657232661225,0.0,0.2422657232661225,0.9702099356996622,0.0,0.0,0.0,1.0,0.9997195299854539,0.005238019450048925,0.023095984887077238,-0.003953684668390106,0.9984615314861764,-0.05530767143735423,-0.0233501551002585,0.055200845052592276,0.998202202443109,0.12923219615410045,0.9399668403517298,-0.4636437333867516,0.08319680494357995,-0.10399811194407005,-0.029631894088580746
18.96,0.6999999999999997,0.991790255505098,0.028921632904907003,0.008042267603001318,-0.12430185102019943,-0.24871991492985965,-0.24871991492985965,-0.24471256515543527,0.9702070040354035,-0.24227746350134688,0.0,0.24227746350134688,0.9702070040354035,0.0,0.0,0.0,1.0,0.9997241489790428,0.005282900114532391,0.022884862125615635,-0.0040062657882641295,0.9984519814603019,-0.05547603583918693,-0.023142510290855393,0.05536904987785904,0.9981977221638311,-0.014806691937548466,1.2257424425669403,-0.09083752491194375,0.08368457781117454,-0.10418357816797838,-0.034294108225303384
18.962,0.7024999999999983,0.9917855542470078,0.02898227479574977,0.007931740515559803,-0.1243323354040013,-0.24878553312179807,-0.24878553312179807,-0.24472431129100955,0.9702041581445402,-0.2422888596676374,0.0,0.2422888596676374,0.9702041581445402,0.0,0.0,0.0,1.0,0.9997285980962016,0.005328809442715687,0.022678931600202113,-0.00406014192949089,0.9984435742443475,-0.05562323523209082,-0.022940039148088037,0.05551605929904737,0.9981942304801149,0.02854788074678441,1.0410174894528714,-0.1629771228434258,0.07308354451323487,-0.1015550651708712,-0.034502749985976446
18.964,0.704999999999997,0.991781777373563,0.02903451847979966,0.007823677386875658,-0.1243571183267313,-0.2488397572523834,-0.2488397572523834,-0.24473571760298587,0.9702013944591048,-0.24229992610318432,0.0,0.24229992610318432,0.9702013944591048,0.0,0.0,0.0,1.0,0.9997329920333718,0.0053633748190020925,0.022476184074547968,-0.004102966873758773,0.9984361582768001,-0.05575305828649556,-0.02274005942901001,0.0556459527370628,0.9981915736175845,0.05553642343275936,0.9599995036662213,-0.21626295626082737,0.06451663944883881,-0.10027671706841584,-0.028595167670160442
18.966,0.7075,0.991779133248866,0.029079662606189306,0.007717075050168113,-0.12437431739514657,-0.24887880981664934,-0.24887880981664934,-0.24474681673196047,0.9701987050812146,-0.242310694478668,0.0,0.242310694478668,0.9701987050812146,0.0,0.0,0.0,1.0,0.9997373895146858,0.005382768463544962,0.02227504904662285,-0.004130931489642498,0.9984296021853951,-0.05586828156424349,-0.022540794382396277,0.055761593266168204,0.9981896399507605,0.07690705916962867,0.9332820330416159,-0.26020815240380557,0.05737898606334956,-0.0998919992091072,-0.020834830640710032
18.968,0.7099999999999986,0.9917775179827041,0.029118720290128648,0.007611193363900349,-0.12438458380486568,-0.24890401387437644,-0.24890401387437644,-0.24475764265664365,0.9701960817870323,-0.24232119776257724,0.0,0.24232119776257724,0.9701960817870323,0.0,0.0,0.0,1.0,0.9997418133150934,0.005388268484920078,0.02207426719470752,-0.0041453244359382635,0.9984237833342181,-0.055971110029255235,-0.02234106073510693,0.055865154034698584,0.9981883397284851,0.09845268032477986,0.9229091806528583,-0.2977031733958171,0.05132734442248143,-0.10010253715711692,-0.013763292031962339
18.97,0.7124999999999972,0.991776765731948,0.02915239563600749,0.007505479227937139,-0.1243891175485927,-0.24891779690033874,-0.24891779690033874,-0.24476822600557419,0.9701935171629087,-0.24233146567267078,0.0,0.24233146567267078,0.9701935171629087,0.0,0.0,0.0,1.0,0.999746272781343,0.005382260243831094,0.0218728446819409,-0.004148541846872578,0.9984186086652612,-0.05606310258511192,-0.022140001363084458,0.05595813743855054,0.9981876112204814,0.11810891085453842,0.9157715551693508,-0.33543655781145354,0.04602683163683291,-0.1007440315280486,-0.007924586904439306
18.972,0.7150000000000003,0.9917767091641683,0.029181319761760263,0.007399473220585266,-0.12438913751816379,-0.24892262208404364,-0.24892262208404364,-0.24477859234246982,0.9701910050211662,-0.24234152301250286,0.0,0.24234152301250286,0.9701910050211662,0.0,0.0,0.0,1.0,0.9997507722102408,0.005367174134732117,0.02166995401090387,-0.0041430206502348355,0.9984139929454924,-0.05614565050411366,-0.021936928794135106,0.05604187838077711,0.9981873967460395,0.13355288555201458,0.9099265334044876,-0.37415701394896317,0.04139388544969543,-0.10173156466776351,-0.0033342555898415722
18.974,0.7174999999999989,0.9917771879468273,0.029206057706741003,0.007292792811073455,-0.12438581444252077,-0.2489208537110082,-0.2489208537110082,-0.24478876138617656,0.9701885405894634,-0.24235138891470645,0.0,0.24235138891470645,0.9701885405894634,0.0,0.0,0.0,1.0,0.99975531257599,0.005345350695081574,0.02146490628983204,-0.004131104765583288,0.9984098588652324,-0.056219993722185294,-0.021731289641907008,0.056117563620076825,0.9981876427324905,0.1459676992990686,0.9034073340955329,-0.41642289754998174,0.03735452272320912,-0.10299798011390407,5.9177284090278055e-05
18.976,0.7199999999999975,0.9917780463964132,0.029227258894005324,0.007185091908326786,-0.12438025758908047,-0.24891472913096024,-0.24891472913096024,-0.24479874830874326,0.9701861201965257,-0.24236107810045035,0.0,0.24236107810045035,0.9701861201965257,0.0,0.0,0.0,1.0,0.9997598928935345,0.005319015678032224,0.02125710784009065,-0.004115015783900722,0.9984061201547413,-0.05628752866003846,-0.021522620811756273,0.05618654029011975,0.9981882835836233,0.15723272490946588,0.900161741413279,-0.45805133700751277,0.03398904538978122,-0.10449862671895283,0.0023177949053593706
18.978,0.7225000000000006,0.9917791305141395,0.029245514122540357,0.007076094127744811,-0.12437357063388277,-0.2489064726683199,-0.2489064726683199,-0.24480856196106912,0.9701837417024497,-0.24237059915805456,0.0,0.24237059915805456,0.9701837417024497,0.0,0.0,0.0,1.0,0.9997645092222983,0.005290391143711187,0.021046088972619767,-0.004096968620387054,0.9984026976524314,-0.05634951790806393,-0.021310582995789883,0.05625002295016595,0.9981892575912071,0.16094299978872442,0.8983249711237608,-0.49948310950612296,0.031231247903651997,-0.10617140551216592,0.00344993376816136
18.98,0.7249999999999992,0.9917803005952431,0.029261331432905074,0.006965583157317844,-0.12436675795911649,-0.24889810768550208,-0.24889810768550208,-0.2448182062274093,0.9701814041707191,-0.24237995585718664,0.0,0.24237995585718664,0.9701814041707191,0.0,0.0,0.0,1.0,0.9997691562681136,0.005261504019626606,0.02083148459413639,-0.004078982270803083,0.9983995229582838,-0.05640704264811033,-0.021094930162926892,0.05630905017954677,0.9981905102681043,0.1458480320571308,1.031972975382267,-0.05908518571370891,0.02899311253525572,-0.10796935400692047,0.0035583078666882807
18.982,0.7274999999999978,0.9917815992638999,0.029272082399194224,0.006859927527605326,-0.12435974408092054,-0.24888920566065773,-0.24888920566065773,-0.24482769311227578,0.9701791046963254,-0.24238915984556025,0.0,0.24238915984556025,0.9701791046963254,0.0,0.0,0.0,1.0,0.9997735833768732,0.005232451716227299,0.020625310441390758,-0.0040606152822636465,0.9983969798719816,-0.05645336115799898,-0.020887637140084545,0.05635682772782168,0.9981921731726616,0.17050103856883694,0.9895391883309295,-0.11050138676049315,0.023384778303843237,-0.10376471712253031,0.003951206246250138
18.984,0.7300000000000009,0.991783125302777,0.029278547962037785,0.0067583640062246686,-0.12435161241355185,-0.2488779386891399,-0.2488779386891399,-0.24483705865447308,0.9701768345478718,-0.2423982460882737,0.0,0.2423982460882737,0.9701768345478718,0.0,0.0,0.0,1.0,0.9997778316497259,0.005201339978321895,0.020426291983670086,-0.004040004268394487,0.9983949806204406,-0.05649018531941127,-0.02068733204846842,0.05639511268133068,0.998194182290388,0.19030332154125476,0.9580836161887643,-0.15685502775396643,0.01865225451888241,-0.10025003579322547,0.005237262913208568
18.986,0.7324999999999995,0.9917848583257834,0.029281534068991477,0.006660243519567894,-0.1243423810071713,-0.2488643570716379,-0.2488643570716379,-0.244846367711385,0.9701745780067667,-0.24240727750913804,0.0,0.24240727750913804,0.9701745780067667,0.0,0.0,0.0,1.0,0.9997819274733374,0.005168135063768231,0.02023333580161919,-0.004017134765044755,0.9983934269198298,-0.0565192684980793,-0.020492928682301723,0.05642566316173129,0.9981964658376531,0.20746722313727703,0.9439549380949502,-0.20355260370075712,0.014797183020611074,-0.09728230843312406,0.006478025856143958
18.988,0.7349999999999981,0.9917867189730241,0.029281798311917025,0.006564988752341959,-0.1243325431213654,-0.24884946696323082,-0.24884946696323082,-0.2448556823265469,0.9701723200341771,-0.24241631430145605,0.0,0.24241631430145605,0.9701723200341771,0.0,0.0,0.0,1.0,0.9997858892306022,0.005133764955986858,0.02004545217127399,-0.00399295075401343,0.9983922220767815,-0.05654226066282418,-0.020303498212135163,0.05645011385252835,0.9981989544206037,0.21822812397861824,0.9501757429661106,-0.24601303751237324,0.011758162608607372,-0.09478253558270083,0.007197435477512203
18.990000000000002,0.7375000000000012,0.9917885396163698,0.029279940611123684,0.00647213634136543,-0.12432332530388963,-0.24883575021437782,-0.24883575021437782,-0.24486505129661498,0.9701700488004047,-0.24242540380624383,0.0,0.24242540380624383,0.9701700488004047,0.0,0.0,0.0,1.0,0.9997897240877028,0.0051006484930258555,0.019861797340264865,-0.00396988483911076,0.9983912817084444,-0.056560486409981806,-0.020118340463352296,0.05646974405396337,0.9982015930579757,0.22104943260663057,0.9589379831523978,-0.2880807864249473,0.009357881414959125,-0.09263560396856901,0.006661765331430451
18.992,0.7399999999999998,0.9917901917678283,0.02927645238154733,0.00638128165221749,-0.12431566310630753,-0.24882510192994736,-0.24882510192994736,-0.24487450583703482,0.9701677567362647,-0.2424345763073492,0.0,0.2424345763073492,0.9701677567362647,0.0,0.0,0.0,1.0,0.9997934396428763,0.005070634849203476,0.019681633806477427,-0.003949800604849202,0.9983905370701439,-0.05657503481193423,-0.01993682828957919,0.056485610123425956,0.9982043371608521,0.22787666006257767,0.9525971189338006,-0.3283589447469719,0.007484739166790466,-0.0908045248693742,0.005167021479133215
18.994,0.7424999999999984,0.99179160959407,0.029271833393605506,0.006292066112645915,-0.12430998677747243,-0.2488183968736203,-0.2488183968736203,-0.24488406402789506,0.9701654394559965,-0.2424438493448601,0.0,0.2424438493448601,0.9701654394559965,0.0,0.0,0.0,1.0,0.9997970458092381,0.0050445706783103506,0.019504345613014288,-0.0039335546522051845,0.998389923672186,-0.05658699018011884,-0.019758399199289733,0.05649878420389489,0.9982071393476222,0.2379277367856821,0.9352432950002045,-0.36718844558632746,0.006146725967243787,-0.0892569610105624,0.0032235333961689832
18.996,0.744999999999997,0.9917927865813172,0.029266509744781215,0.006204175955741501,-0.12430626731317684,-0.2488155838842518,-0.2488155838842518,-0.2448937301910603,0.9701630959088667,-0.2424532271109687,0.0,0.2424532271109687,0.9701630959088667,0.0,0.0,0.0,1.0,0.9998005547909233,0.005022390733945031,0.019329413624772605,-0.003921091601635646,0.9983893899426277,-0.056597271052933835,-0.01958253508648827,0.056510190596946876,0.9982099592161376,0.24184337155715352,0.9396534894632246,-0.4086857400309718,0.005269919723214719,-0.08797038649332838,0.0012960256912532588
18.998,0.7475,0.9917936161530796,0.029260963893262916,0.006117327172349793,-0.12430525836947542,-0.2488181867235362,-0.2488181867235362,-0.24490349758977528,0.9701607277252501,-0.24246270306917955,0.0,0.24246270306917955,0.9701607277252501,0.0,0.0,0.0,1.0,0.9998039698698111,0.005005620849092757,0.019156346010677682,-0.00391394173020701,0.9983888711926793,-0.05660691599743074,-0.019408835428696456,0.05652084251426871,0.9982127486006072,0.24946534425396613,0.9342086968389336,-0.4511633798610699,0.0048990750664385865,-0.08688614874543953,-0.0014035764718224708
19.0,0.7499999999999987,0.9917940444473218,0.029255691114687135,0.006031251455057597,-0.12430728837084369,-0.2488268715850436,-0.2488268715850436,-0.24491330414921061,0.9701583499536921,-0.242472216996359,0.0,0.242472216996359,0.9701583499536921,0.0,0.0,0.0,1.0,0.9998072969511825,0.004994986329864615,0.018984706337847806,-0.003912833255807935,0.9983883050082307,-0.056616977654271705,-0.019236909811144225,0.05653178339975243,0.9982154570865758,0.11744613062976617,1.1696300186382458,0.08246115195415626,0.00504920125379402,-0.08599924281311368,-0.004446509832349723
19.002,0.7524999999999973,0.9917948302349573,0.02924145258381153,0.005949351629756388,-0.12430831583279928,-0.2488334886479533,-0.2488334886479533,-0.24492314022081377,0.9701559649326734,-0.242481759531626,0.0,0.242481759531626,0.9701559649326734,0.0,0.0,0.0,1.0,0.9998104882378045,0.004982239404510841,0.01881926938537127,-0.003909627297280505,0.9983888130560895,-0.05660823949611114,-0.019070983825681134,0.05652393523958552,0.9982190853319485,0.14714899692153097,1.0199815263253977,-0.005381916736094894,-0.004342205855844102,-0.08296199458771722,-0.0032315622035715254
