count,phase,lin_acc_x,lin_acc_y,lin_acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z,quat_w,quat_x,quat_y,quat_z,left_foot_z,right_foot_z
1.776,0.21999999999999992,0.26783230825352267,-1.611137576868388,9.501616777668072,-0.1799310486190479,-0.09067868786457021,-0.0026232303364952343,2.2494921853203063,0.17855840778326082,-1.3870060954505539,0.9995038069386513,-0.025120805826489966,0.006376801561217927,-0.017900319316175965,0.034110379222844,0.08189129272747456
1.778,0.22249999999999992,0.2788628902222109,-1.6123980897734123,9.463813947943015,-0.17571472290160503,-0.0909567233402392,-0.0038320064856168772,2.108162858721438,-0.13901773783449312,-0.6043880745608214,0.9994998848333275,-0.025298081765435132,0.006288931474658147,-0.01790074350586124,0.03411358409064347,0.08185413116276005
1.78,0.22499999999999992,0.306272343324104,-1.782688493343839,9.851524348417632,-0.1717376062529935,-0.09181281246583574,-0.004029758497910358,1.988558324305764,-0.42804456279826875,-0.09887600614674058,0.9994960266300581,-0.025471398728508298,0.006200130622834659,-0.017901368042699137,0.03411667814507835,0.08180827510258996
1.782,0.22749999999999992,0.3076702199547944,-1.7547720730979635,9.790842844190813,-0.16215021026444892,-0.08834812829413156,-0.004490053791602282,4.793697994272289,1.732342085852087,-0.23014764684596176,0.999492346893593,-0.025635073161859943,0.006114609482978879,-0.017902599699352248,0.03411930333139427,0.0817573652011405
1.784,0.22999999999999993,0.3124332840118922,-1.7408662929898904,9.733386555998262,-0.15326637879166102,-0.08561858031975877,-0.005130810925892796,4.44191573639395,1.3647739871863949,-0.32037856714525703,0.9994888342527901,-0.025789822846214908,0.00603164164252225,-0.017904595517815324,0.034121593023271266,0.08170101742582515
1.786,0.23249999999999993,0.3170005706138911,-1.7329431063369496,9.677434721443458,-0.1449653987283911,-0.0835598256342391,-0.0053586385550393086,4.150490031634965,1.0293773427598394,-0.11391381457325628,0.999485489756978,-0.025936239983660975,0.005950577770883097,-0.017906921705232226,0.03412366315297894,0.08163901345642884
1.788,0.23499999999999993,0.31953162748044345,-1.7397551522167225,9.614292339394876,-0.13717983934105513,-0.08212254274905387,-0.005014963340795204,3.892779693667983,0.7186414425926143,0.17183760712205248,0.9994823179799104,-0.02607484754823786,0.005870820731455522,-0.01790898754206356,0.034125605152945646,0.08157127171769422
1.79,0.23749999999999993,0.311377885042076,-1.7347203242002216,9.544988817750701,-0.12985452171644588,-0.08119680638267775,-0.0037601369873325593,3.6626588123046253,0.46286818318806017,0.6274131767313221,0.9994793297174195,-0.026206109364428323,0.0057918910722514535,-0.01790986592371951,0.03412748541777655,0.08149844549990069
1.792,0.23999999999999994,0.3085589573095978,-1.7236442667899117,9.496209404732456,-0.12298292961444782,-0.08071086155520446,-0.0024701125717438875,3.4357960509990293,0.2429724137366432,0.6450122077943359,0.9994765192666901,-0.02633048666119726,0.005713358236939509,-0.01790950709493451,0.034129350436583425,0.08142176247228623
1.794,0.24249999999999994,0.30744171855342584,-1.7286843952792876,9.4468546240807,-0.1165074676382603,-0.08077327285013153,-0.0010447136638837362,3.2377309880937606,-0.031205647463533603,0.7126994539300756,0.9994738843339729,-0.02644838450359154,0.0056346848508755185,-0.017907758601875812,0.03413124117996655,0.08134128007980292
1.796,0.24499999999999994,0.3069541104471332,-1.7347075651044686,9.39766786546712,-0.11042342675834356,-0.08136806720665332,0.0009912345698677681,3.042020439958368,-0.29739717826089695,1.0179741168757521,0.9994714306711775,-0.02656020035267181,0.005555362111044417,-0.01790399344146497,0.03413319312830201,0.08125697598236772
1.798,0.24749999999999994,0.30407213946540196,-1.741580332702775,9.348167732737108,-0.104705643604232,-0.08245731974172761,0.0036637579785301173,2.8588915770557803,-0.5446262675371446,1.3362617043311746,0.9994691644820772,-0.026666305771624658,0.005474919487500488,-0.017897559682797097,0.03413523158385082,0.0811689071202176
1.8,0.24999999999999994,0.43646837654271775,-1.9312814473819708,9.891141608410226,-0.09934816687308332,-0.08400803043375285,0.007008757794849541,2.6787383655743415,-0.7753553460126197,1.6724999081597118,0.9994670921421803,-0.026767065680511758,0.005392920428308464,-0.017887770374339928,0.03413737426159573,0.08107718859095356
1.802,0.25249999999999995,0.39453265326814163,-1.7904920867321659,9.778769340081915,-0.08742548528469689,-0.07680785280823876,0.006350735439622789,5.961340794193213,3.6000888127570434,-0.32901117761337595,0.9994652731401177,-0.02685578137686764,0.005317884134240676,-0.017878895433556308,0.034138997833880594,0.0809861867715865
1.804,0.25499999999999995,0.3833478969281537,-1.7073678245363288,9.69511381871439,-0.07686904489706405,-0.07036898147878998,0.0010208168696191535,5.278220193816422,3.219435664724393,-2.664959285001818,0.9994635959115561,-0.026933858488701366,0.00524895067997626,-0.0178755763882774,0.03414031872795105,0.08089615037823387
1.806,0.25749999999999995,0.3910700466637121,-1.6651950972503782,9.630948584209555,-0.06738947386355386,-0.06467997078088812,-0.006276684355498379,4.739785516755093,2.8445053489509275,-3.648750612558766,0.9994620038853921,-0.027002397518634185,0.005185337371015731,-0.017879753745292482,0.03414148320498504,0.08080680401539334
1.808,0.25999999999999995,0.3998788327926758,-1.650995172672711,9.570565296477932,-0.05882995420180043,-0.059733211366126505,-0.013502257346297203,4.279759830876715,2.4733797073808077,-3.6127864953994115,0.9994604801483415,-0.027062330797991592,0.005126320531922405,-0.017891330616586466,0.03414259153322679,0.08071747676325636
1.81,0.26249999999999996,0.4117955163894001,-1.6425990454086337,9.513285754257634,-0.05103839476690072,-0.05547791216700923,-0.01946731018789328,3.8957797174498547,2.1276495995586377,-2.9825264207980378,0.9994590320840813,-0.02711443142594654,0.005071256448915173,-0.01790902431820074,0.034143713787704436,0.08062767375912609
1.812,0.26499999999999996,0.42002074695643044,-1.6500034117432156,9.480339114078275,-0.04392238771016812,-0.05186960374303195,-0.02406479288840626,3.558003528366299,1.8041542119886407,-2.2987413502564906,0.9994576706888021,-0.027159378882030735,0.005019547175532111,-0.017931446852117346,0.034144898871865476,0.08053703666336248
1.814,0.26749999999999996,0.42839744326693147,-1.6495877362249687,9.428457415369154,-0.037347286687637093,-0.04881380105737704,-0.027201282302011513,3.2875505112655126,1.5279013428274555,-1.5682447068026266,0.9994564114188985,-0.027197716042363363,0.0049706894468563,-0.017957120096514387,0.03414676872239385,0.08044534269816873
1.816,0.26999999999999996,0.43561266460540865,-1.6515724784978523,9.377834942280913,-0.031491069513561024,-0.04635852290759118,-0.029065117732624216,2.928108587038035,1.2276390748929278,-0.9319177153063515,0.9994552614898463,-0.02723016559320265,0.004924130190782896,-0.017984751983155325,0.03414921181218066,0.08035248571114001
1.818,0.27249999999999996,0.4403931958471995,-1.6544840002749515,9.328141861610638,-0.02622114776600268,-0.044469261160944136,-0.029652203113648242,2.6349608737791708,0.944630873323523,-0.2935426905120129,0.9994542314275203,-0.027257317199579863,0.004879348683871926,-0.0180130479688757,0.03415213239120168,0.08025843246762199
1.82,0.27499999999999997,0.5102979125885436,-1.7890523075141516,10.023560679635963,-0.021379770472735076,-0.0431155283018909,-0.029132558712518734,2.4206886466338027,0.6768664295266174,0.25982220056475386,0.9994533327233611,-0.027279603280212898,0.004835847320054591,-0.018040885059764578,0.03415544907654025,0.08016320743209118
1.822,0.27749999999999997,0.49217205715902296,-1.714785469956412,9.91839196475133,-0.009903643441669361,-0.03724295492343975,-0.03035816040480074,5.738063515532858,2.9362866892255757,-0.6128008461410029,0.9994526937977815,-0.027290319085571824,0.004797974918467987,-0.018070162734446393,0.034159031852499654,0.08006520394894452
1.824,0.27999999999999997,0.48501212796686544,-1.6746189854382942,9.822166758168217,0.00036797059497660625,-0.031871000835018495,-0.0332348361599621,5.135807018322984,2.6859770442106274,-1.4383378775806812,0.9994522551666809,-0.0272906855917476,0.004765207710228557,-0.01810251136301983,0.03416288622835467,0.07996467126493491
1.826,0.2825,0.48304512247663445,-1.6513819804430465,9.732597152918936,0.009647723799885074,-0.026961945738739147,-0.036573946878403124,4.639876602454233,2.4545275481396738,-1.6695553592205106,0.9994519838034289,-0.027281704579435042,0.004737088056989701,-0.018138375433670872,0.034167003716689806,0.07986192768504424
1.828,0.285,0.4832496349611715,-1.6378339025187778,9.648300162592683,0.01807311961071675,-0.02249048126565209,-0.03970893113236556,4.212697905415838,2.2357322365435284,-1.5674921269812174,0.9994518619651227,-0.02726423667429628,0.004713199294719871,-0.018177534635573585,0.03417137230593181,0.07975732416009146
1.83,0.2875,0.48409542321107457,-1.6301138988000539,9.568524402017824,0.025728221718960945,-0.01843872811746167,-0.042300270682575025,3.8275510541220976,2.02587657409521,-1.2956697751047332,0.9994518800316393,-0.027239056548058815,0.004693150390866762,-0.018219430260129045,0.034175976334023105,0.0796512231131963
1.832,0.29,0.4746466185961448,-1.6317694849426954,9.490659127377995,0.032672612331644243,-0.01479262861977349,-0.04419687198282896,3.472195306341649,1.8230497488440902,-0.9483006501269687,0.9994520325716132,-0.027206878391511567,0.0046765674306824935,-0.01826335329912156,0.034180798731817646,0.07954398475144797
1.834,0.2925,0.4669667162918956,-1.6393314900186653,9.41681413934196,0.03899213255459266,-0.01175801931787581,-0.0451992697588818,3.1597601114742093,1.5173046509488397,-0.5011988880264175,0.9994523210754452,-0.02716833346881589,0.004662874685820994,-0.01830839023777118,0.0341858205356226,0.07943596348802755
