qa,qalpha,samples,acceptable,right_acc_rms,right_acc_rms_std,right_alpha_rms,right_alpha_rms_std,right_tilt_rms,right_tilt_rms_std,right_tilt_std,right_tilt_std_std,left_acc_rms,left_acc_rms_std,left_alpha_rms,left_alpha_rms_std,left_tilt_rms,left_tilt_rms_std,walk_distance_xy,walk_distance_xy_std,qp_success,qp_success_std,fallback_fraction,fallback_fraction_std,q_safety_violation_fraction,q_safety_violation_fraction_std,recovery_active_fraction,recovery_active_fraction_std,ddq_saturation_any_fraction,ddq_saturation_any_fraction_std,tau_saturation_any_fraction,tau_saturation_any_fraction_std,arm_interval_mean_ms,arm_interval_mean_ms_std,arm_interval_p99_ms,arm_interval_p99_ms_std,arm_interval_max_ms,arm_interval_max_ms_std,arm_interval_overrun_fraction,arm_interval_overrun_fraction_std,acc_improvement_pct,alpha_improvement_pct,tilt_change_pct
0.0,0.01,1,False,2.816188704567197,0.0,5.1413444025212724,0.0,0.02463746822926538,0.0,0.013724933763366023,0.0,2.0775764927752407,0.0,9.790425284862133,0.0,0.7405688929024599,0.0,4.787128652299889,0.0,0.9962476547842402,0.0,0.00375234521575985,0.0,0.0,0.0,0.0028142589118198874,0.0,0.105,0.0,0.0,0.0,3.210369038435608,0.0,4.000076199736212,0.0,5.513989002793096,0.0,0.0,0.0,3.8339169064831187,21.13864160988574,63.05622377086723
0.0003,0.0,1,True,2.9189008949659114,0.0,6.4823251141810925,0.0,0.014675878535118836,0.0,0.009241463621327885,0.0,2.0258092274807686,0.0,9.645240733232237,0.0,0.7387972496420252,0.0,4.786604074543464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0075046904315197,0.0,0.012115384615384615,0.0,0.0,0.0,3.1674622683536864,0.0,3.9355603999865707,0.0,4.508972000621725,0.0,0.0,0.0,0.3265421980408069,0.5697879760821313,-2.8717840571820608
0.0003,0.0001,1,True,2.878741745961961,0.0,6.25574103987192,0.0,0.01467707559391157,0.0,0.009237717560979044,0.0,2.032326163197314,0.0,9.678023175761346,0.0,0.7334075728478147,0.0,4.779502412249659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004690431519699813,0.0,0.012115384615384615,0.0,0.0,0.0,3.26983861718335,0.0,4.093957049371964,0.0,5.421858999397955,0.0,0.0,0.0,1.6978807215622111,4.04528513998059,-2.8638616568542905
0.0003,0.0003,1,True,2.870500763633831,0.0,6.114195917391109,0.0,0.01529915026715734,0.0,0.009285761981671501,0.0,2.0358859189152656,0.0,9.694584681677782,0.0,0.7423390456268767,0.0,4.792940959967171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0028142589118198874,0.0,0.011538461538461539,0.0,0.0,0.0,3.2505861257051833,0.0,3.950764049113784,0.0,4.5752930018352345,0.0,0.0,0.0,1.9792904829371774,6.216398327196348,1.2531663664417483
0.0003,0.0005,1,True,2.8582749101890763,0.0,6.02562189378406,0.0,0.01550784412556871,0.0,0.009275841549591816,0.0,2.0363222861797983,0.0,9.670777652210576,0.0,0.7427653000485018,0.0,4.790872073273737,0.0,0.9934333958724203,0.0,0.006566604127579738,0.0,0.0,0.0,0.08724202626641651,0.0,0.014423076923076924,0.0,0.0,0.0,3.2822722364173087,0.0,4.063613847392842,0.0,5.1794289975077845,0.0,0.0,0.0,2.3967740259791332,7.575005584921493,2.634348562602191
0.0003,0.001,1,True,2.826581097803373,0.0,5.5502443544900855,0.0,0.015535801131313856,0.0,0.009155562074565492,0.0,2.040630418604562,0.0,9.681512550376969,0.0,0.734740292654849,0.0,4.78006835508038,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01125703564727955,0.0,0.02480769230769231,0.0,0.0,0.0,3.2414935233340807,0.0,4.038736652000807,0.0,5.577515996264992,0.0,0.0,0.0,3.4790416277527476,14.86666231161121,2.8193742211773323
0.0003,0.0015,1,True,2.8257228925685753,0.0,5.5049714787987885,0.0,0.016509437918291087,0.0,0.009633350833127954,0.0,2.0531557715673836,0.0,9.690374645547866,0.0,0.7400540379987776,0.0,4.785390735205622,0.0,0.99906191369606,0.0,0.0009380863039399625,0.0,0.0,0.0,0.009380863039399626,0.0,0.03461538461538462,0.0,0.0,0.0,3.284152243905715,0.0,4.711593849060552,0.0,5.972083999949973,0.0,0.0,0.0,3.5083472761231835,15.561087776182623,9.263118210274762
0.0003,0.002,1,True,2.8151383907586274,0.0,5.412922065065283,0.0,0.016843081329905665,0.0,0.00979317515953386,0.0,2.0582784017685722,0.0,9.705138886693103,0.0,0.7416599531916369,0.0,4.789682377610035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009380863039399626,0.0,0.04153846153846154,0.0,0.0,0.0,3.23449143434118,0.0,4.025536049812217,0.0,4.25466500382754,0.0,0.0,0.0,3.8697826014294,16.973002878092167,11.47124423514287
0.0003,0.003,1,False,2.8155206201294734,0.0,5.247043129620446,0.0,0.017422164906633345,0.0,0.009866512483638986,0.0,2.0596549633749857,0.0,9.712297336704307,0.0,0.7366235351589376,0.0,4.783471515023543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013133208255159476,0.0,0.053653846153846156,0.0,0.0,0.0,3.243185529036174,0.0,4.049870151175128,0.0,8.407757995883003,0.0,0.0009380863039399625,0.0,3.8567303860796454,19.517364265567185,15.303747655960402
0.0003,0.005,1,False,2.811825289673787,0.0,5.089285661998828,0.0,0.02004965344793165,0.0,0.010694389502474692,0.0,2.064390849140001,0.0,9.759906458378435,0.0,0.7359473975201883,0.0,4.786308783307806,0.0,0.99906191369606,0.0,0.0009380863039399625,0.0,0.0,0.0,0.005628517823639775,0.0,0.0698076923076923,0.0,0.0,0.0,3.2814542729893033,0.0,4.340998501538702,0.0,7.777045000693761,0.0,0.001876172607879925,0.0,3.9829170493111326,21.937153180451844,32.69304900618687
