bin_id,phase_center,bin_count,acc_H_x,acc_H_y,acc_H_z,acc_H_std_x,acc_H_std_y,acc_H_std_z,omega_H_x,omega_H_y,omega_H_z,omega_H_std_x,omega_H_std_y,omega_H_std_z,alpha_H_x,alpha_H_y,alpha_H_z,orientation_quat_w,orientation_quat_x,orientation_quat_y,orientation_quat_z,orientation_R_00,orientation_R_01,orientation_R_02,orientation_R_10,orientation_R_11,orientation_R_12,orientation_R_20,orientation_R_21,orientation_R_22,orientation_dispersion_rad,left_foot_z_mean,left_foot_z_std,right_foot_z_mean,right_foot_z_std
10,0.105,80,-0.41399723776476616,-0.9030328010494474,-0.0870038706110026,0.1390351666931131,0.279625504415127,0.15369736009170853,-0.2950296097400593,0.008995511944270762,0.0783683574978837,0.00795526662352278,0.004651332093231693,0.030945842821014778,2.003667656279715,-2.8025488902056668,-4.838477090571013,0.9998138921975136,-0.015333405060114425,0.011677219892420865,0.0008427299122932422,0.9997258646837579,-0.002043249232535381,0.023324249503172138,0.0013270430621893216,0.9995283529911148,0.030680784272579645,-0.023375937179578008,-0.03064142130259657,0.999257058449693,0.0007472900207304566,0.0331441708909704,7.96761248529363e-05,0.06877181989752021,0.0011808892047125417
11,0.115,81,-0.1611313542240831,-0.7759481390633508,0.3215823998997922,0.028370436760002393,0.024197375941650293,0.08048994725784905,-0.2845775762029739,-0.007431726885548072,-0.012952111777166502,0.0009027139832296053,0.010899099776109627,0.019235040095055427,0.48356441851326454,-3.4924703810508855,-7.414436993982067,0.9997953651503186,-0.01648747064167413,0.011686648601349235,0.0009018759613426187,0.9997252177284379,-0.0021887493636102914,0.0233387749046687,0.001418016260753061,0.9994546998631806,0.03298927327607992,-0.023398253518408976,-0.03294711364631106,0.999183171112617,0.0007253803952297877,0.03338180440035223,6.510429438112601e-05,0.07254133634341117,0.0010694709506108922
12,0.125,79,0.022653238153773535,-0.9980073604638391,0.3302167873830111,0.08456570070192174,0.16307587786673386,0.09606576644964074,-0.2872925790438471,-0.0468840141525434,-0.04026263440582936,0.002523113804908379,0.011049461769155387,0.00958667149829614,-0.7367233255152588,-4.341071227239727,2.421628014996448,0.9997775028740088,-0.017628821867168364,0.011559344149852716,0.0007422596663465,0.999731661226826,-0.001891744269246094,0.02308737413112765,0.0010766337935699008,0.9993773473803267,0.03526695907980033,-0.023139714784876475,-0.03523263894007291,0.9991112124048018,0.0007407571249118746,0.03357035458943238,5.021862122189536e-05,0.07568636045756644,0.0008399668597600836
13,0.135,80,0.09882123510833687,-1.27001682120827,0.4428302878619716,0.003653424559607994,0.02063794656074908,0.02387241544996813,-0.29636514941121805,-0.0768888665213837,0.025793936462776675,0.0027632783888926625,0.009117019323441368,0.026750684489341803,-1.149859936844494,-3.7850626669568004,9.143966888914015,0.9997593112177772,-0.018792213813828795,0.011299248618057808,0.0007066215383308824,0.9997436553333378,-0.0018375787168389622,0.022566500065268245,0.0009882271329743546,0.9992927067719538,0.03759135006242229,-0.02261961599740333,-0.0375594128926604,0.9990383593612853,0.000790405944393917,0.03371542085486448,3.8648603199112905e-05,0.07816009897230643,0.0006686067387769108
14,0.145,80,0.0467479310936232,-1.322696162846861,0.3559974903824285,0.09903169458365159,0.09388250326833195,0.14662585435468045,-0.305690338033359,-0.10744501682385221,0.10604083581679488,0.002649509792744977,0.009329010947596063,0.021611354355076655,0.18229913725270608,-1.881188800770984,5.474409969758494,0.999739857378372,-0.02000458193830715,0.010910694194369614,0.0009955012521358582,0.9997599314589078,-0.0024270123116907454,0.021775882542820143,0.0015539568076304291,0.9991976513574611,0.040020479007298625,-0.021855540888292297,-0.039977032568369965,0.998961546907341,0.0008743474653505487,0.03382513893255317,2.8902364186162237e-05,0.08000609057505485,0.00047928754059506546
15,0.155,81,0.011352950925037719,-0.9639925448124358,-0.004124299168664475,0.0655777912707237,0.19373841257167423,0.01738227111582946,-0.29344836321517476,-0.10698788733371944,0.11338449597891256,0.0070907350597807645,0.005878656576035847,0.023432609499325952,1.7088877779894116,0.3501710774862351,-4.243171493385837,0.9997190920538551,-0.021218893694244005,0.010457196102501688,0.0014637564967904958,0.9997770089331839,-0.0033704708967963446,0.020846398599044885,0.00248291036704096,0.9990952319346209,0.04245647985426027,-0.020970635773043513,-0.04239525269932728,0.9988808112001324,0.0008353912496339878,0.03390672631769051,2.1629620263340038e-05,0.08136677548102972,0.0004072187881555115
16,0.165,79,0.09670374241156655,-0.8665521019031481,-0.0055951302736475545,0.013214379218360403,0.028196418901671575,0.01614868972768022,-0.2783481335855284,-0.10184227958407245,0.038150091922621476,0.003098508331115481,0.0022016967778844196,0.017581006065968737,1.5494249093804777,-0.2898347894720165,-6.678823172739159,0.9996982012957483,-0.02235531143707636,0.01004183161760325,0.0017052842462501098,0.9997925072468064,-0.003858515733768823,0.020001357690838165,0.0029605626409280193,0.9989946641123816,0.044731377620625005,-0.02015384633249281,-0.04466288091158103,0.9987988033366301,0.0007559529769809133,0.03396708248514223,1.6338908329951814e-05,0.08247983844381887,0.00032548756587028906
17,0.175,80,0.15478690629770792,-1.0834821107897656,0.12332390909054709,0.02960162434761932,0.1453115321292544,0.11200609718323987,-0.2686575646650871,-0.11162524396527171,0.006523325215086019,0.0035256165024501233,0.003896664154792223,0.005592577024722304,1.502146217232606,-1.2536840530214965,0.11911216792257015,0.9996775142910556,-0.02343832325918055,0.009617143628234405,0.0017386696318226508,0.9998089751526906,-0.003927037313804678,0.01914658147196371,0.003025398429050572,0.998895244061419,0.04689497154091826,-0.019309587475450026,-0.04682808739863312,0.9987163111024642,0.0007568100583809808,0.03401328247899512,1.3181602967311405e-05,0.08325035974448831,0.0002382747636749357
18,0.185,80,0.21964016912337456,-1.3254520319347702,0.10656144287470351,0.010667285709622106,0.021179669992492232,0.057474000711334614,-0.2543137941098067,-0.1219012244324164,0.0400558866093826,0.004725691853093409,0.003232542587763778,0.014702827406878729,1.817418705768483,-1.4096832940152342,4.932368638694254,0.9996568595472329,-0.024479707933824472,0.009144310493022705,0.0018134622261501761,0.999826185880723,-0.004073380008052442,0.018193559369069415,0.003177979807550833,0.9987949105084579,0.04897578163484748,-0.01837113147165013,-0.048909450188194335,0.9986342509701637,0.0007461282633666108,0.034049914061187445,1.0699922226340008e-05,0.08366021902205391,0.00017709600786764516
19,0.195,82,0.22484655002995177,-1.3928308547109876,-0.07933556090604786,0.02064725274915339,0.09829974917875571,0.07222828351257446,-0.23957886537279138,-0.13418017666951546,0.08544122343419408,0.004279315875810814,0.004155642456187567,0.012886541478312684,2.6343950841425796,-0.046109912548447304,2.929934911180945,0.9996362224234051,-0.025473466882086813,0.00861641780954226,0.0020694560162852716,0.9998429493918561,-0.004576386456608791,0.017121134261315597,0.0036984263217544,0.9986936396736078,0.050964063007423524,-0.01733199913849471,-0.05089273781672439,0.9985537196582772,0.0007634901113950976,0.03407833618628752,8.7256326610932e-06,0.08375018570919215,0.00015685677735092035
