bin_id,phase_center,bin_count,acc_W_x,acc_W_y,acc_W_z,acc_W_std_x,acc_W_std_y,acc_W_std_z,omega_W_x,omega_W_y,omega_W_z,omega_W_std_x,omega_W_std_y,omega_W_std_z,alpha_W_x,alpha_W_y,alpha_W_z,orientation_quat_w,orientation_quat_x,orientation_quat_y,orientation_quat_z,orientation_R_00,orientation_R_01,orientation_R_02,orientation_R_10,orientation_R_11,orientation_R_12,orientation_R_20,orientation_R_21,orientation_R_22,orientation_dispersion_rad,left_foot_z_mean,left_foot_z_std,right_foot_z_mean,right_foot_z_std
84,0.845,81,0.29217782824138905,0.9623225867816194,-0.3069011432193608,0.04726504128819881,0.033450530090609006,0.35883510854893147,-0.1316281259424851,-0.01117393876733772,0.07165213190650269,0.0006127676827627743,0.0029237517613078167,0.0016508441376038155,-1.3117687371757472,0.9511901847226882,0.2382994320351212,0.9995847354650461,0.02516784479346607,0.0071569334959560955,-0.012071226808422297,0.9996061275725482,0.02449267729491751,0.013700309425030205,-0.023772178929223987,0.9984417301435833,-0.0504875728951692,-0.0149155364761546,0.050142001025239274,0.998630715782773,0.0004080961853162842,0.07499798364313891,0.0001094425336687285,0.034276193158947636,6.783751328341413e-06
85,0.855,80,0.3269441743821948,0.968258324553935,0.03493508599678095,0.03071155595270961,0.022004881103496753,0.19414036457304262,-0.1459880925490195,-0.005198013360868214,0.07391169133509748,0.006832560289742187,0.001470583945594433,0.003530300918905346,-1.913802908514778,0.7529011713783408,0.7616111167914581,0.9996023943010204,0.024604367977375932,0.007128189532865251,-0.011784196963939564,0.9996206432317972,0.023909792196695798,0.013670825211329863,-0.023208253803579416,0.9985115155566979,-0.049357170259799826,-0.014830596085004444,0.049021170301993516,0.9986876279808349,0.00044157397161482387,0.07457095583161275,0.00015419767127039906,0.03429928318269878,7.103577929407911e-06
86,0.865,81,0.2699027140780256,0.9668412051016758,-0.4905510865073229,0.0111829191003166,0.01269545366576746,0.12963835949564298,-0.16224897247872155,0.0008724799747157319,0.08383790977516602,0.003224372638201275,0.002598464764845044,0.0016825330423718623,-1.571334293127188,0.8677576933728507,0.6375097459336131,0.9996214745005991,0.023973212553472952,0.0071225491212621355,-0.011465691916726922,0.9996356144057719,0.02326420448794947,0.013689967170813343,-0.022581202951923195,0.9985876459774734,-0.048091606070210104,-0.014789445048382668,0.04776494625466552,0.9987491087477625,0.0004864856746899217,0.07400149064544792,0.00018601026689476143,0.0343243396792184,8.136345586405899e-06
87,0.875,78,0.3497888189755627,0.9493360317393401,-0.09037043699045476,0.0727294018549345,0.027805828409745232,0.4619506022108789,-0.17112944123905452,0.008686109733097396,0.08411184727003529,0.004216691141656909,0.0016493859368664674,0.0008961039257687098,-1.631143206259662,0.7464980029108363,0.1842734569299587,0.9996409060090049,0.023302298196181716,0.0071470674771310005,-0.011134691677348157,0.9996498761354554,0.022594472748111157,0.013770074204717235,-0.0219283003577898,0.9986660430800532,-0.046747021747356295,-0.014807929827869671,0.04642870017633607,0.9988118446505071,0.00048755051265421916,0.07335907565752683,0.00021354219852034133,0.03435210876105516,8.52390996140873e-06
88,0.885,81,0.3083214819995241,1.0108502358917237,-0.4285895358178994,0.021883004231056123,0.02547904464990329,0.19095494687845477,-0.18834726377887615,0.012816448021289114,0.08678628508604536,0.00507017298925461,0.0027164972474698137,0.0006533033206834213,-1.9088502293257357,1.0876102540710204,0.0034824219749592794,0.9996608381049631,0.022579639766789058,0.007190194026621022,-0.010801376631916916,0.99966326274543,0.021920130415047697,0.013887728386910344,-0.021270722451150016,0.998746980261715,-0.045299291214229195,-0.014863293160246734,0.04498863523927682,0.9988769219557232,0.0005412697689705999,0.07249824443899397,0.00030061296727925676,0.03438127339024909,9.510017623152412e-06
89,0.895,80,0.29319948858609657,1.0350492627803298,-0.6683086640172468,0.07078273013619939,0.06914338568765051,0.4845813695501804,-0.2016710449082663,0.026087873798233723,0.08416756602163464,0.0029286121494788387,0.005276099849843279,0.002020772184421111,-1.67691091568453,1.0996899057439637,-0.3989495955082642,0.999681610143844,0.021779686623162802,0.0072711387198739,-0.010462032905929347,0.9996753528183832,0.021234130046979455,0.014081927729860862,-0.02060067755612986,0.9988323822361441,-0.043697646168845264,-0.014993366922390295,0.04339336259864167,0.9989455515846264,0.0005621770685643331,0.0714707266851283,0.0003138266015431218,0.03441464066707731,1.0864866276714067e-05
90,0.905,81,0.33600860542926403,0.9897295442073424,-0.2912406077323731,0.045164725500665685,0.0486759366229942,0.2934676437368575,-0.21517783842982863,0.030411486513192535,0.08040309155791313,0.00547886942897207,0.0012141390490725177,0.0005490702411825042,-1.9884270432969502,0.6933766879117707,-0.14833847328194794,0.9997020013169876,0.020936620359506546,0.007391506394964631,-0.010145547000764175,0.999684867018537,0.02059455360879149,0.014353780539797849,-0.019975540955686537,0.9989174516079543,-0.04201074429949849,-0.015203434403375966,0.041710780797352236,0.9990140471222702,0.0005983848283350748,0.07027992247884389,0.00042106473788594464,0.03445147050029887,1.1877323739225613e-05
91,0.915,76,0.243403224221324,1.1202592096041848,-1.0340777339784248,0.019466002459544062,0.029327653336898404,0.16433930015375006,-0.2334858776010175,0.03718190080482205,0.08179415044912347,0.0052611123761697205,0.0044114778625770545,0.00046108031679111813,-2.0803127565236292,1.2744274513460738,-0.047882031850092835,0.9997224830477529,0.020041786872235914,0.007520460223856992,-0.009834955303660865,0.9996934326643927,0.019965898795654354,0.014642526181124469,-0.019363004951703674,0.9990032008662857,-0.040220376653580275,-0.015430966493500217,0.03992452309292191,0.9990835389139785,0.000607721372969854,0.06881256568193635,0.0004501967613163287,0.03449078067979104,1.2493695007627139e-05
92,0.925,81,0.27867566991338877,0.9980696533747844,-0.6267213756903912,0.06738634158911175,0.1495295065941255,0.5608641009944154,-0.2484628425342067,0.05080232573472972,0.07963697904831164,0.0032649723983731037,0.003389790762040702,0.0016363866784812244,-1.778751139653841,0.7378840896699865,-0.5732934254374534,0.9997428193827944,0.019083542578845845,0.007700975936155968,-0.009529347554453211,0.9996997730096344,0.01934771738628778,0.015034283369215189,-0.01875986977758258,0.9990900198756556,-0.03830403987558212,-0.0157616982084313,0.03801049877076568,0.9991530267445442,0.0006721184850714628,0.06726635265705543,0.0005158608901436451,0.03453335125424038,1.4140909481467859e-05
93,0.935,79,0.1853984386264403,1.1627541002840467,-1.1289150040255185,0.02964160291364061,0.056548282166211536,0.25477811446698856,-0.26194589583547895,0.04898804623954184,0.07262145564212422,0.005858039026749556,0.0021313443193323287,0.00207107734794147,-2.2740055720077144,0.8380358808562413,-0.560317663771185,0.9997631890957592,0.01805249899392758,0.007894354715547615,-0.009238623965542467,0.9997046539816968,0.018757897978414755,0.015451409992851597,-0.018187846656174234,0.9991775102145951,-0.03624231387996915,-0.01611853099222452,0.03595058198129894,0.9992235728873987,0.0006841627219984395,0.0653379877011458,0.0006376077938523954,0.034581082312644264,1.5358262447517316e-05
94,0.945,82,0.1258279610968259,1.2014583287133327,-1.4215666318115656,0.040280195843104355,0.1723986268995638,0.6106382159446733,-0.28484693168633013,0.06421089982842958,0.07067189642797268,0.007805158222119938,0.006991925614453248,0.000643502842817825,-2.3848870606145294,1.0094977007234383,-0.6305961895530657,0.9997833215788207,0.01694036847861445,0.008119257533655617,-0.008967244043261565,0.9997073323827416,0.018205688498745667,0.01593117969484313,-0.017655515641174097,0.9992652249001547,-0.034019010460145375,-0.01653881336816518,0.03372778100512786,0.9992942031458218,0.0007694582117670696,0.06318687255893483,0.0006614605504523707,0.03463248752831321,1.650443105925562e-05
95,0.955,78,0.08082970031016619,1.2487271762949448,-0.9033067016995491,0.055649032767980576,0.18702821450460544,0.39116038153513144,-0.3001040888053114,0.06514000945111685,0.06253191660927516,0.004818130118471009,0.004055271639206062,0.006513483330459027,-2.8099545809945994,0.06373310172436142,-1.6381963410618066,0.9998028078792749,0.015753256945921782,0.008383864859970204,-0.008711547642257142,0.9997076394953729,0.017683805942083526,0.016489952758946956,-0.017155513232727543,0.9993518876665449,-0.03164637393186033,-0.017038893752567418,0.031354228179244825,0.999363091411211,0.0007624805561606665,0.060856033783005345,0.0007839641246243672,0.03470919175716229,3.4161739918450844e-05
96,0.965,81,-0.03588267627184176,1.5550271119085841,-1.8085820990870012,0.02736996889863564,0.03651416596794689,0.1814219672016448,-0.3298062049822437,0.06523062945601936,0.04446075497098378,0.01273216437461968,0.003138614593896693,0.0030321517936499065,-4.412934238836988,0.4438640305582083,-1.4450992008571144,0.9998213814176103,0.014493117067880014,0.008627775991788074,-0.008527385254208675,0.9997056903643237,0.01730181094445501,0.01700529303579817,-0.016801637474517298,0.999434466516766,-0.02912820139524786,-0.01749964660688681,0.028833911916171906,0.9994310220781845,0.0008586353887825393,0.05809797765782687,0.0008769710705046433,0.03485582486957095,5.477994987190637e-05
97,0.975,79,-0.13384427336662566,1.5449218860889546,-1.1872413656982133,0.0560339021373169,0.21842575106815484,0.7192812110617207,-0.37071103662670324,0.07224183394004818,0.039410329395561335,0.00925771189629255,0.005041230577984929,0.005866062671070663,-5.2090198105779155,-0.7338692984084657,-2.6614187279937433,0.9998399773788607,0.013061184700814653,0.008902990234779088,-0.008376267314876739,0.9997011498214983,0.016982421044943297,0.017584323160885477,-0.0165172866455593,0.9995184872001619,-0.02626733688382378,-0.018021939058897485,0.02596904157939079,0.9995002844381813,0.0009361231748588344,0.0552539043995122,0.0008899503212956741,0.03506673329204607,8.223989401043493e-05
98,0.985,82,-0.2344641873785714,2.0179952607753444,-1.8427372412838143,0.013626391777228453,0.07004522327933543,0.2923396015684864,-0.4131505219514904,0.05348872068148391,0.0018780553230838856,0.02082750070926804,0.00467395829682167,0.011841119897548841,-7.8808527509042765,-1.7675371303133414,-3.035623643097072,0.9998577924830035,0.011475070001338636,0.009134880484499104,-0.008322952481745145,0.999694564841041,0.016853184576704254,0.018076149946963004,-0.016433891004650293,0.999598102460902,-0.023098934672650586,-0.018458175796346368,0.022794817967854954,0.9995697534539966,0.0010664409358046836,0.05193038671082593,0.001103586922417076,0.03546572085736859,0.00015901493400026365
99,0.995,78,-0.3064674232272447,2.0468984815690954,-2.234113638377905,0.1103601592174192,0.17642675842141084,0.363898626696528,-0.49680468064117167,0.04396123985503472,-0.009159648893991823,0.028680204885831527,0.0016853376997187726,0.0027914802166466657,-10.183003049174049,-1.728602091996279,-2.7665523774155436,0.9998753283647792,0.009620138668813432,0.009306419282777745,-0.008376826341226802,0.9996864386811641,0.016930622065198644,0.01844934561052108,-0.01657250588915688,0.9996745634248835,-0.019393795137170027,-0.018771690534549763,0.019081962104408132,0.9996416869842519,0.0012264036572673096,0.04838707256996971,0.0010316615374112528,0.036056592767412264,0.00019652322930338725
